symbol,date,revenue,operating_profit,opm_percent,net_profit,eps
MMFL,2025-12-31,414.0,69.0,17.0,,3.64
MMP,2022-12-31,128.0,10.0,8.0,,2.48
MMP,2023-03-31,144.0,11.0,8.0,,2.71
MMP,2023-06-30,151.0,12.0,8.0,,3.16
MMP,2023-09-30,126.0,7.0,6.0,,1.84
MMP,2023-12-31,141.0,13.0,9.0,,3.52
MMP,2024-03-31,160.0,14.0,9.0,,3.94
MMP,2024-06-30,156.0,17.0,11.0,,4.46
MMP,2024-09-30,145.0,11.0,8.0,,2.3
MMP,2024-12-31,168.0,17.0,10.0,,4.27
MMP,2025-03-31,223.0,18.0,8.0,,4.28
MMP,2025-06-30,183.0,13.0,7.0,,-2.13
MMP,2025-09-30,188.0,13.0,7.0,,2.76
MMP,2025-12-31,203.0,18.0,9.0,,4.5
MMWL,2023-03-31,260.44,2.57,0.99,,-0.0
MMWL,2023-06-30,301.26,3.87,1.28,,0.01
MMWL,2023-09-30,636.31,4.21,0.66,,0.01
MMWL,2023-12-31,197.43,1.87,0.95,,0.01
MMWL,2024-03-31,280.31,4.24,1.51,,0.02
MMWL,2024-06-30,231.29,4.36,1.89,,0.01
MMWL,2024-09-30,1125.6,5.04,0.45,,0.01
MMWL,2024-12-31,258.36,4.15,1.61,,0.01
MMWL,2025-03-31,271.78,5.38,1.98,,-0.0
MMWL,2025-06-30,233.65,4.72,2.02,,0.01
MMWL,2025-09-30,386.22,6.32,1.64,,0.01
MMWL,2025-12-31,336.42,4.08,1.21,,0.01
MMWL,2026-03-31,300.67,5.41,1.8,,0.01
MODINATUR,2023-03-31,110.0,-2.0,-2.0,,-1.83
MODINATUR,2023-06-30,84.0,2.0,3.0,,0.62
MODINATUR,2023-09-30,92.0,2.0,2.0,,0.6
MODINATUR,2023-12-31,104.0,-1.0,-1.0,,-3.15
MODINATUR,2024-03-31,120.0,6.0,5.0,,0.95
MODINATUR,2024-06-30,148.0,13.0,9.0,,5.61
MODINATUR,2024-09-30,147.0,13.0,9.0,,5.7
MODINATUR,2024-12-31,179.0,13.0,7.0,,5.88
MODINATUR,2025-03-31,190.0,16.0,8.0,,6.13
MODINATUR,2025-06-30,155.0,18.0,11.0,,7.88
MODINATUR,2025-09-30,147.0,15.0,10.0,,7.57
MODINATUR,2025-12-31,174.0,16.0,9.0,,7.55
MODINATUR,2026-03-31,243.0,24.0,10.0,,14.78
MODIRUBBER,2022-12-31,1.4,-5.45,-389.29,,3.33
MODIRUBBER,2023-03-31,2.86,-4.46,-155.94,,1.29
MODIRUBBER,2023-06-30,4.79,-3.31,-69.1,,1.44
MODIRUBBER,2023-09-30,4.99,-3.19,-63.93,,1.27
MODIRUBBER,2023-12-31,7.22,-4.03,-55.82,,2.23
MODIRUBBER,2024-03-31,5.44,-7.65,-140.62,,1.26
MODIRUBBER,2024-06-30,5.34,-3.63,-67.98,,2.71
MODIRUBBER,2024-09-30,6.5,-3.91,-60.15,,2.52
MODIRUBBER,2024-12-31,10.32,-5.64,-54.65,,2.47
MODIRUBBER,2025-03-31,7.04,-7.36,-104.55,,0.46
MODIRUBBER,2025-06-30,7.1,-5.09,-71.69,,1.95
MODIRUBBER,2025-09-30,7.81,-4.17,-53.39,,1.82
MODIRUBBER,2025-12-31,7.32,-7.63,-104.23,,2.03
MODIS,2025-03-31,19.94,3.13,15.7,,0.77
MODIS,2025-12-31,54.43,14.69,26.99,,6.52
MODIS,2026-03-31,51.49,4.77,9.26,,2.25
MODISONLTD,2022-12-31,77.0,7.0,10.0,,-0.63
MODISONLTD,2023-03-31,87.0,11.0,13.0,,2.36
MODISONLTD,2023-06-30,86.0,7.0,8.0,,1.7
MODISONLTD,2023-09-30,97.0,7.0,8.0,,1.73
MODISONLTD,2023-12-31,108.0,9.0,8.0,,1.26
MODISONLTD,2024-03-31,114.0,9.0,8.0,,1.9
MODISONLTD,2024-06-30,116.0,8.0,7.0,,0.35
MODISONLTD,2024-09-30,122.0,10.0,8.0,,2.52
MODISONLTD,2024-12-31,121.0,11.0,9.0,,1.79
MODISONLTD,2025-03-31,130.0,15.0,12.0,,2.94
MODISONLTD,2025-06-30,134.0,9.0,6.0,,1.48
MODISONLTD,2025-09-30,145.0,18.0,13.0,,3.59
MODISONLTD,2025-12-31,144.0,19.0,13.0,,6.18
MODTHREAD,2025-12-31,72.71,6.42,8.83,,
MOHITIND,2022-12-31,41.88,0.6,1.43,,-0.33
MOHITIND,2023-03-31,45.44,-0.25,-0.55,,-0.47
MOHITIND,2023-06-30,36.76,0.5,1.36,,-0.46
MOHITIND,2023-09-30,38.79,-0.24,-0.62,,-0.68
MOHITIND,2023-12-31,29.54,0.49,1.66,,-0.3
MOHITIND,2024-03-31,26.52,0.85,3.21,,0.09
MOHITIND,2024-06-30,21.18,0.47,2.22,,-0.29
MOHITIND,2024-09-30,25.71,-0.92,-3.58,,-0.72
MOHITIND,2024-12-31,29.58,-0.75,-2.54,,-0.4
MOHITIND,2025-03-31,35.93,0.74,2.06,,-0.3
MOHITIND,2025-06-30,32.24,0.34,1.05,,-0.3
MOHITIND,2025-09-30,34.54,1.24,3.59,,-0.1
MOHITIND,2025-12-31,36.29,-0.06,-0.17,,-0.2
MOL,2023-03-31,574.08,77.9,13.57,,2.13
MOL,2023-06-30,425.78,-22.09,-5.19,,-1.36
MOL,2023-09-30,378.72,7.59,2.0,,-0.6
MOL,2023-12-31,351.75,-7.8,-2.22,,-1.5
MOL,2024-03-31,410.03,2.02,0.49,,-0.71
MOL,2024-06-30,413.88,5.87,1.42,,-0.66
MOL,2024-09-30,543.89,30.57,5.62,,-0.36
MOL,2024-12-31,568.51,40.82,7.18,,-0.17
MOL,2025-03-31,553.46,65.48,11.83,,0.78
MOL,2025-06-30,613.62,66.89,10.9,,0.5
MOL,2025-09-30,577.26,52.09,9.02,,0.45
MOL,2025-12-31,508.74,37.73,7.42,,-0.14
MOL,2026-03-31,474.34,19.72,4.16,,0.32
MOLDTECH,2023-03-31,42.56,13.98,32.85,,3.58
MOLDTECH,2023-06-30,36.68,9.0,24.54,,2.21
MOLDTECH,2023-09-30,40.07,12.38,30.9,,2.86
MOLDTECH,2023-12-31,41.75,11.04,26.44,,2.47
MOLDTECH,2024-03-31,42.24,9.55,22.61,,2.26
MOLDTECH,2024-06-30,39.29,7.48,19.04,,1.81
MOLDTECH,2024-09-30,43.08,12.34,28.64,,2.8
MOLDTECH,2024-12-31,33.6,2.74,8.15,,0.19
MOLDTECH,2025-03-31,29.88,-3.04,-10.17,,-0.55
MOLDTECH,2025-06-30,33.29,0.47,1.41,,0.24
MOLDTECH,2025-09-30,40.23,4.44,11.04,,1.12
MOLDTECH,2025-12-31,52.67,5.44,10.33,,1.35
MOLDTECH,2026-03-31,55.49,1.03,1.86,,0.79
MOLDTKPAC,2019-03-31,104.0,19.0,18.0,,3.13
MOLDTKPAC,2019-06-30,117.0,19.0,16.0,,3.32
MOLDTKPAC,2019-09-30,114.0,20.0,18.0,,3.72
MOLDTKPAC,2019-12-31,101.0,19.0,19.0,,3.13
MOLDTKPAC,2020-03-31,106.0,18.0,17.0,,3.09
MOLDTKPAC,2020-06-30,65.0,9.0,14.0,,0.53
MOLDTKPAC,2020-09-30,119.0,26.0,22.0,,4.76
MOLDTKPAC,2020-12-31,134.0,28.0,21.0,,5.28
MOLDTKPAC,2021-03-31,161.0,32.0,20.0,,6.5
MOLDTKPAC,2021-06-30,134.0,25.0,19.0,,4.32
MOLDTKPAC,2021-09-30,160.0,32.0,20.0,,6.24
MOLDTKPAC,2021-12-31,160.0,32.0,20.0,,5.51
MOLDTKPAC,2022-03-31,178.0,32.0,18.0,,5.54
MONARCH,2023-03-31,40.0,7.0,19.0,,0.66
MONARCH,2023-06-30,42.0,22.0,53.0,,2.52
MONARCH,2023-09-30,78.0,53.0,68.0,,5.47
MONARCH,2023-12-31,83.0,57.0,69.0,,5.7
MONARCH,2024-03-31,68.0,38.0,56.0,,4.51
MONARCH,2024-06-30,85.0,57.0,67.0,,5.92
MONARCH,2024-09-30,104.0,66.0,63.0,,5.61
MONARCH,2024-12-31,77.0,55.0,72.0,,5.16
MONARCH,2025-03-31,61.0,38.0,63.0,,3.15
MONARCH,2025-06-30,98.0,63.0,64.0,,5.71
MONARCH,2025-09-30,83.0,64.0,77.0,,5.67
MONARCH,2025-12-31,91.0,64.0,70.0,,5.73
MONARCH,2026-03-31,100.0,68.0,68.0,,5.75
MONTECARLO,2022-12-31,520.0,130.0,25.0,,41.63
MONTECARLO,2023-03-31,237.0,32.0,14.0,,9.56
MONTECARLO,2023-06-30,139.0,-4.0,-3.0,,-5.6
MONTECARLO,2023-09-30,212.0,34.0,16.0,,6.4
MONTECARLO,2023-12-31,504.0,122.0,24.0,,37.27
MONTECARLO,2024-03-31,207.0,-10.0,-5.0,,-8.57
MONTECARLO,2024-06-30,126.0,-2.0,-2.0,,-6.4
MONTECARLO,2024-09-30,220.0,28.0,13.0,,3.88
MONTECARLO,2024-12-31,549.0,155.0,28.0,,46.66
MONTECARLO,2025-03-31,206.0,6.0,3.0,,-4.99
MONTECARLO,2025-06-30,139.0,-6.0,-4.0,,-7.82
MONTECARLO,2025-09-30,249.0,42.0,17.0,,7.84
MONTECARLO,2025-12-31,608.0,166.0,27.0,,51.61
MOTILALOFS,2023-03-31,1027.0,444.0,43.0,,2.78
MOTILALOFS,2023-06-30,1502.0,837.0,56.0,,8.9
MOTILALOFS,2023-09-30,1655.0,915.0,55.0,,8.96
MOTILALOFS,2023-12-31,1791.0,1089.0,61.0,,11.11
MOTILALOFS,2024-03-31,2154.0,1238.0,57.0,,12.13
MOTILALOFS,2024-06-30,2314.0,1388.0,60.0,,14.77
MOTILALOFS,2024-09-30,2841.0,1816.0,64.0,,18.71
MOTILALOFS,2024-12-31,1993.0,1061.0,53.0,,9.42
MOTILALOFS,2025-03-31,1190.0,280.0,24.0,,-1.08
MOTILALOFS,2025-06-30,2737.0,1720.0,63.0,,19.38
MOTILALOFS,2025-09-30,1849.0,840.0,45.0,,6.04
MOTILALOFS,2025-12-31,2112.0,1105.0,52.0,,9.42
MOTILALOFS,2026-03-31,2676.0,205.0,8.0,,-3.68
MOTOGENFIN,2022-12-31,1.35,-0.59,-43.7,,-0.12
MOTOGENFIN,2023-03-31,1.36,-3.21,-236.03,,-0.51
MOTOGENFIN,2023-06-30,1.49,-0.22,-14.77,,0.0
MOTOGENFIN,2023-09-30,1.53,-0.53,-34.64,,-0.08
MOTOGENFIN,2023-12-31,1.53,-0.2,-13.07,,0.01
MOTOGENFIN,2024-03-31,1.65,1.11,67.27,,0.37
MOTOGENFIN,2024-06-30,1.74,-0.02,-1.15,,0.08
MOTOGENFIN,2024-09-30,1.74,-0.16,-9.2,,0.08
MOTOGENFIN,2024-12-31,1.74,-0.24,-13.79,,0.04
MOTOGENFIN,2025-03-31,1.74,-0.42,-24.14,,0.0
MOTOGENFIN,2025-06-30,1.79,-0.03,-1.68,,0.06
MOTOGENFIN,2025-09-30,1.68,-0.13,-7.74,,0.29
MOTOGENFIN,2025-12-31,1.63,-0.22,-13.5,,-0.01
MPSLTD,2023-03-31,127.0,46.0,36.0,,18.78
MPSLTD,2023-06-30,133.0,42.0,32.0,,17.71
MPSLTD,2023-09-30,130.0,41.0,31.0,,17.56
MPSLTD,2023-12-31,134.0,45.0,33.0,,17.38
MPSLTD,2024-03-31,149.0,43.0,29.0,,16.78
MPSLTD,2024-06-30,181.0,41.0,23.0,,15.14
MPSLTD,2024-09-30,178.0,54.0,30.0,,20.6
MPSLTD,2024-12-31,186.0,60.0,32.0,,23.8
MPSLTD,2025-03-31,182.0,56.0,31.0,,27.52
MPSLTD,2025-06-30,186.0,50.0,27.0,,20.6
MPSLTD,2025-09-30,194.0,60.0,31.0,,32.41
MPSLTD,2025-12-31,182.0,58.0,32.0,,20.75
MPSLTD,2026-03-31,205.0,68.0,33.0,,27.5
MSPL,2022-12-31,661.65,30.09,4.55,,0.06
MSPL,2023-03-31,677.42,53.9,7.96,,0.51
MSPL,2023-06-30,671.12,29.59,4.41,,-0.05
MSPL,2023-09-30,673.59,28.7,4.26,,-0.04
MSPL,2023-12-31,780.74,39.2,5.02,,0.12
MSPL,2024-03-31,748.41,24.65,3.29,,0.34
MSPL,2024-06-30,772.0,43.27,5.6,,0.18
MSPL,2024-09-30,656.32,26.68,4.07,,-0.2
MSPL,2024-12-31,716.85,19.21,2.68,,0.15
MSPL,2025-03-31,760.07,44.7,5.88,,-0.6
MSPL,2025-06-30,710.86,44.9,6.32,,0.31
MSPL,2025-09-30,676.86,22.77,3.36,,-1.32
MSPL,2025-12-31,638.92,32.52,5.09,,0.1
MUFIN,2023-09-30,,,,,0.27
MUFIN,2023-12-31,,,,,0.3
MUFIN,2024-03-31,,,,,0.25
MUFIN,2024-06-30,,,,,0.27
MUFIN,2024-09-30,,,,,0.35
MUFIN,2024-12-31,,,,,0.36
MUFIN,2025-03-31,,,,,0.22
MUFIN,2025-06-30,,,,,0.2
MUFIN,2025-09-30,,,,,0.33
MUFIN,2025-12-31,,,,,0.4
MUFTI,2022-09-30,143.0,51.0,36.0,,80.9
MUFTI,2022-12-31,130.0,43.0,33.0,,60.25
MUFTI,2023-03-31,133.0,41.0,31.0,,67.43
MUFTI,2023-06-30,118.0,30.0,26.0,,1.33
MUFTI,2023-09-30,166.0,57.0,34.0,,4.35
MUFTI,2023-12-31,150.0,43.0,28.0,,2.42
MUFTI,2024-03-31,133.0,31.0,23.0,,1.1
MUFTI,2024-06-30,124.0,33.0,27.0,,1.51
MUFTI,2024-09-30,186.0,58.0,31.0,,4.07
MUFTI,2024-12-31,156.0,48.0,31.0,,2.81
MUFTI,2025-03-31,153.0,41.0,27.0,,2.12
MUKANDLTD,2023-03-31,1312.0,-379.0,-29.0,,8.68
MUKANDLTD,2023-06-30,1382.0,77.0,6.0,,2.14
MUKANDLTD,2023-09-30,1377.0,70.0,5.0,,1.61
MUKANDLTD,2023-12-31,1177.0,62.0,5.0,,1.34
MUKANDLTD,2024-03-31,1239.0,83.0,7.0,,2.01
MUKANDLTD,2024-06-30,1258.0,71.0,6.0,,1.68
MUKANDLTD,2024-09-30,1263.0,76.0,6.0,,1.75
MUKANDLTD,2024-12-31,1262.0,72.0,6.0,,1.03
MUKANDLTD,2025-03-31,1107.0,65.0,6.0,,0.75
MUKANDLTD,2025-06-30,1129.0,47.0,4.0,,2.01
MUKANDLTD,2025-09-30,1161.0,69.0,6.0,,0.68
MUKANDLTD,2025-12-31,1329.0,72.0,5.0,,0.71
MUKANDLTD,2026-03-31,1269.0,-17.0,-1.0,,38.41
MUKKA,2023-03-31,421.0,43.0,10.0,,0.99
MUKKA,2023-06-30,274.0,14.0,5.0,,0.16
MUKKA,2023-09-30,332.0,38.0,11.0,,1.28
MUKKA,2023-12-31,517.0,19.0,4.0,,0.48
MUKKA,2024-03-31,257.0,32.0,13.0,,0.91
MUKKA,2024-06-30,172.0,14.0,8.0,,0.14
MUKKA,2024-09-30,149.0,10.0,6.0,,0.07
MUKKA,2024-12-31,303.0,41.0,14.0,,0.88
MUKKA,2025-03-31,382.0,29.0,8.0,,0.45
MUKKA,2025-06-30,171.0,14.0,8.0,,0.05
MUKKA,2025-09-30,245.0,20.0,8.0,,0.2
MUKKA,2025-12-31,654.0,45.0,7.0,,0.79
MUKKA,2026-03-31,381.0,34.0,9.0,,0.69
MUKTAARTS,2022-12-31,41.99,4.31,10.26,,-1.3
MUKTAARTS,2023-03-31,41.3,-2.88,-6.97,,-3.04
MUKTAARTS,2023-06-30,40.43,2.02,5.0,,-1.68
MUKTAARTS,2023-09-30,61.1,11.45,18.74,,1.91
MUKTAARTS,2023-12-31,53.82,7.65,14.21,,-0.08
MUKTAARTS,2024-03-31,39.2,-7.0,-17.86,,-3.09
MUKTAARTS,2024-06-30,38.77,-1.34,-3.46,,-3.0
MUKTAARTS,2024-09-30,41.74,1.84,4.41,,-1.84
MUKTAARTS,2024-12-31,48.1,4.56,9.48,,-0.96
MUKTAARTS,2025-03-31,38.11,-0.77,-2.02,,-1.86
MUKTAARTS,2025-06-30,36.73,-1.04,-2.83,,-2.7
MUKTAARTS,2025-09-30,45.33,4.03,8.89,,-1.58
MUKTAARTS,2025-12-31,46.46,6.53,14.06,,-0.65
MUNJALAU,2022-12-31,477.0,17.0,4.0,,-0.07
MUNJALAU,2023-03-31,483.0,21.0,4.0,,0.36
MUNJALAU,2023-06-30,509.0,25.0,5.0,,0.99
MUNJALAU,2023-09-30,545.0,36.0,7.0,,1.38
MUNJALAU,2023-12-31,422.0,26.0,6.0,,-1.22
MUNJALAU,2024-03-31,406.0,34.0,8.0,,2.72
MUNJALAU,2024-06-30,510.0,30.0,6.0,,1.17
MUNJALAU,2024-09-30,522.0,31.0,6.0,,1.86
MUNJALAU,2024-12-31,522.0,22.0,4.0,,-0.22
MUNJALAU,2025-03-31,512.0,35.0,7.0,,0.83
MUNJALAU,2025-06-30,491.0,28.0,6.0,,1.58
MUNJALAU,2025-09-30,584.0,26.0,5.0,,1.12
MUNJALAU,2025-12-31,606.0,42.0,7.0,,1.35
MURUDCERA,2022-12-31,43.85,7.18,16.37,,0.25
MURUDCERA,2023-03-31,57.15,9.53,16.68,,0.45
MURUDCERA,2023-06-30,37.9,7.51,19.82,,0.2
MURUDCERA,2023-09-30,45.71,7.15,15.64,,0.22
MURUDCERA,2023-12-31,51.04,7.42,14.54,,0.29
MURUDCERA,2024-03-31,51.66,8.01,15.51,,0.19
MURUDCERA,2024-06-30,43.47,8.19,18.84,,0.33
MURUDCERA,2024-09-30,42.85,7.4,17.27,,0.48
MURUDCERA,2024-12-31,50.15,7.98,15.91,,0.28
MURUDCERA,2025-03-31,66.4,11.04,16.63,,0.54
MURUDCERA,2025-06-30,46.15,8.05,17.44,,0.32
MURUDCERA,2025-09-30,45.57,7.0,15.36,,0.53
MURUDCERA,2025-12-31,51.11,6.71,13.13,,0.68
MUTHOOTFIN,2023-03-31,,,,,24.25
MUTHOOTFIN,2023-06-30,,,,,25.46
MUTHOOTFIN,2023-09-30,,,,,26.39
MUTHOOTFIN,2023-12-31,,,,,27.49
MUTHOOTFIN,2024-03-31,,,,,28.37
MUTHOOTFIN,2024-06-30,,,,,28.99
MUTHOOTFIN,2024-09-30,,,,,31.67
MUTHOOTFIN,2024-12-31,,,,,34.6
MUTHOOTFIN,2025-03-31,,,,,36.81
MUTHOOTFIN,2025-06-30,,,,,50.22
MUTHOOTFIN,2025-09-30,,,,,60.29
MUTHOOTFIN,2025-12-31,,,,,69.84
MUTHOOTFIN,2026-03-31,,,,,83.43
MWL,2023-03-31,214.0,10.0,4.0,,2.75
MWL,2023-06-30,201.0,6.0,3.0,,1.01
MWL,2023-09-30,199.0,9.0,5.0,,0.87
MWL,2023-12-31,181.0,11.0,6.0,,2.47
MWL,2024-03-31,237.0,12.0,5.0,,4.1
MWL,2024-06-30,229.0,12.0,5.0,,2.31
MWL,2024-09-30,238.0,13.0,5.0,,2.67
MWL,2024-12-31,270.0,15.0,6.0,,2.71
MWL,2025-03-31,324.0,15.0,5.0,,2.86
MWL,2025-06-30,276.0,16.0,6.0,,3.41
MWL,2025-09-30,317.0,21.0,7.0,,3.55
MWL,2025-12-31,350.0,26.0,7.0,,4.74
MWL,2026-03-31,265.0,28.0,10.0,,5.17
NACLIND,2023-03-31,598.7,67.36,11.25,,1.45
NACLIND,2023-06-30,375.91,-28.61,-7.61,,-1.65
NACLIND,2023-09-30,580.26,30.56,5.27,,0.18
NACLIND,2023-12-31,365.4,4.09,1.12,,-0.69
NACLIND,2024-03-31,457.16,10.86,2.38,,-0.39
NACLIND,2024-06-30,325.01,-4.32,-1.33,,-0.9
NACLIND,2024-09-30,440.31,40.78,9.26,,0.64
NACLIND,2024-12-31,267.77,-26.12,-9.75,,-1.56
NACLIND,2025-03-31,201.43,-73.86,-36.67,,-2.14
NACLIND,2025-06-30,448.36,37.98,8.47,,0.56
NACLIND,2025-09-30,456.94,44.73,9.79,,0.11
NACLIND,2025-12-31,318.21,6.68,2.1,,-0.43
NACLIND,2026-03-31,360.95,13.27,3.68,,-0.04
NAHARCAP,2022-12-31,6.0,-1.0,-18.0,,2.96
NAHARCAP,2023-03-31,5.0,3.0,53.0,,9.35
NAHARCAP,2023-06-30,6.0,-7.0,-115.0,,-1.29
NAHARCAP,2023-09-30,8.0,1.0,14.0,,3.11
NAHARCAP,2023-12-31,4.0,-9.0,-239.0,,-0.09
NAHARCAP,2024-03-31,6.0,3.0,53.0,,5.3
NAHARCAP,2024-06-30,7.0,4.0,62.0,,6.97
NAHARCAP,2024-09-30,12.0,7.0,62.0,,6.23
NAHARCAP,2024-12-31,5.0,2.0,48.0,,3.88
NAHARCAP,2025-03-31,3.0,1.0,36.0,,12.67
NAHARCAP,2025-06-30,6.0,3.0,52.0,,6.86
NAHARCAP,2025-09-30,10.0,6.0,66.0,,12.17
NAHARCAP,2025-12-31,5.0,2.0,42.0,,7.81
NAHARINDUS,2022-12-31,451.92,27.68,6.12,,2.46
NAHARINDUS,2023-03-31,398.01,16.9,4.25,,3.35
NAHARINDUS,2023-06-30,391.54,6.58,1.68,,-1.36
NAHARINDUS,2023-09-30,343.75,2.57,0.75,,-1.97
NAHARINDUS,2023-12-31,363.75,17.46,4.8,,1.16
NAHARINDUS,2024-03-31,372.72,29.31,7.86,,4.43
NAHARINDUS,2024-06-30,354.38,15.0,4.23,,0.18
NAHARINDUS,2024-09-30,355.91,8.51,2.39,,-0.75
NAHARINDUS,2024-12-31,429.66,15.8,3.68,,1.07
NAHARINDUS,2025-03-31,390.14,32.03,8.21,,3.74
NAHARINDUS,2025-06-30,388.52,15.2,3.91,,0.95
NAHARINDUS,2025-09-30,340.24,-3.32,-0.98,,3.82
NAHARINDUS,2025-12-31,340.2,15.24,4.48,,1.34
NAHARPOLY,2022-12-31,160.0,11.0,7.0,,0.59
NAHARPOLY,2023-03-31,149.0,12.0,8.0,,1.62
NAHARPOLY,2023-06-30,156.0,3.0,2.0,,-0.91
NAHARPOLY,2023-09-30,137.0,16.0,12.0,,4.95
NAHARPOLY,2023-12-31,154.0,0.0,0.0,,-2.11
NAHARPOLY,2024-03-31,153.0,2.0,1.0,,0.37
NAHARPOLY,2024-06-30,168.0,15.0,9.0,,3.38
NAHARPOLY,2024-09-30,169.0,23.0,13.0,,7.08
NAHARPOLY,2024-12-31,173.0,15.0,9.0,,3.05
NAHARPOLY,2025-03-31,157.0,23.0,15.0,,5.75
NAHARPOLY,2025-06-30,197.0,28.0,14.0,,7.42
NAHARPOLY,2025-09-30,172.0,28.0,16.0,,8.45
NAHARPOLY,2025-12-31,167.0,20.0,12.0,,7.86
NATCAPSUQ,2022-12-31,45.5,9.66,21.23,,5.65
NATCAPSUQ,2023-03-31,37.62,5.77,15.34,,1.94
NATCAPSUQ,2023-06-30,37.7,5.96,15.81,,1.96
NATCAPSUQ,2023-09-30,37.52,5.12,13.65,,1.68
NATCAPSUQ,2023-12-31,39.98,4.72,11.81,,1.3
NATCAPSUQ,2024-03-31,40.22,4.11,10.22,,1.04
NATCAPSUQ,2024-06-30,39.18,4.37,11.15,,0.64
NATCAPSUQ,2024-09-30,41.22,4.5,10.92,,-0.6
NATCAPSUQ,2024-12-31,43.83,4.27,9.74,,0.11
NATCAPSUQ,2025-03-31,44.97,4.39,9.76,,0.5
NATCAPSUQ,2025-06-30,45.2,0.32,0.71,,-5.4
NATCAPSUQ,2025-09-30,45.8,-0.89,-1.94,,-6.76
NATCAPSUQ,2025-12-31,37.75,-2.32,-6.15,,-6.89
NATHBIOGEN,2023-03-31,44.99,3.93,8.74,,0.76
NATHBIOGEN,2023-06-30,235.28,37.02,15.73,,17.59
NATHBIOGEN,2023-09-30,22.57,4.99,22.11,,0.79
NATHBIOGEN,2023-12-31,31.74,5.65,17.8,,2.02
NATHBIOGEN,2024-03-31,43.04,3.93,9.13,,1.38
NATHBIOGEN,2024-06-30,243.88,36.54,14.98,,17.55
NATHBIOGEN,2024-09-30,32.19,4.81,14.94,,0.58
NATHBIOGEN,2024-12-31,36.87,8.04,21.81,,1.39
NATHBIOGEN,2025-03-31,51.97,0.42,0.81,,0.78
NATHBIOGEN,2025-06-30,283.7,38.29,13.5,,19.62
NATHBIOGEN,2025-09-30,43.85,6.11,13.93,,2.54
NATHBIOGEN,2025-12-31,65.96,3.57,5.41,,0.84
NATHBIOGEN,2026-03-31,51.59,4.48,8.68,,-0.01
NBIFIN,2024-12-31,,,,,1.38
NBIFIN,2025-03-31,,,,,13.57
NBIFIN,2025-06-30,,,,,-1.18
NBIFIN,2025-09-30,,,,,20.41
NBIFIN,2025-12-31,,,,,21.96
NCLIND,2022-12-31,419.0,53.0,13.0,,4.46
NCLIND,2023-03-31,435.0,38.0,9.0,,2.17
NCLIND,2023-06-30,441.0,63.0,14.0,,6.82
NCLIND,2023-09-30,391.0,39.0,10.0,,3.02
NCLIND,2023-12-31,505.0,57.0,11.0,,5.47
NCLIND,2024-03-31,419.0,48.0,11.0,,5.3
NCLIND,2024-06-30,355.0,36.0,10.0,,2.82
NCLIND,2024-09-30,330.0,34.0,10.0,,0.55
NCLIND,2024-12-31,341.0,19.0,6.0,,0.66
NCLIND,2025-03-31,383.0,20.0,5.0,,1.53
NCLIND,2025-06-30,338.0,51.0,15.0,,4.48
NCLIND,2025-09-30,345.0,49.0,14.0,,4.4
NCLIND,2025-12-31,343.0,36.0,11.0,,2.93
NDGL,2022-12-31,,,,,145.1
NDGL,2023-03-31,,,,,27.9
NDGL,2023-06-30,,,,,90.3
NDGL,2023-09-30,,,,,166.8
NDGL,2023-12-31,,,,,84.5
NDGL,2024-03-31,,,,,-3.1
NDGL,2024-06-30,,,,,173.3
NDGL,2024-09-30,,,,,115.0
NDGL,2024-12-31,,,,,110.2
NDGL,2025-03-31,,,,,-53.6
NDGL,2025-06-30,,,,,273.5
NDGL,2025-09-30,,,,,-20.1
NDGL,2025-12-31,,,,,-79.3
NDLVENTURE,2019-09-30,257.0,32.0,12.0,,32.09
NDLVENTURE,2019-12-31,298.0,78.0,26.0,,16.88
NDLVENTURE,2020-03-31,215.0,-177.0,-82.0,,-80.78
NDLVENTURE,2020-06-30,228.0,44.0,19.0,,-7.96
NDLVENTURE,2020-09-30,230.0,46.0,20.0,,-3.41
NDLVENTURE,2020-12-31,251.0,54.0,21.0,,-1.58
NDLVENTURE,2021-03-31,265.0,55.0,21.0,,3.15
NDLVENTURE,2021-06-30,247.0,31.0,13.0,,-9.39
NDLVENTURE,2021-09-30,271.0,45.0,17.0,,-8.87
NDLVENTURE,2021-12-31,250.0,37.0,15.0,,-8.97
NDLVENTURE,2022-03-31,313.0,69.0,22.0,,23.46
NDLVENTURE,2022-06-30,237.0,12.0,5.0,,-11.53
NDLVENTURE,2022-09-30,245.0,31.0,12.0,,-14.23
NDRAUTO,2023-03-31,130.0,11.0,8.0,,4.18
NDRAUTO,2023-06-30,128.0,11.0,9.0,,3.46
NDRAUTO,2023-09-30,158.0,15.0,10.0,,4.34
NDRAUTO,2023-12-31,140.0,13.0,9.0,,3.59
NDRAUTO,2024-03-31,176.0,16.0,9.0,,4.88
NDRAUTO,2024-06-30,171.0,17.0,10.0,,4.84
NDRAUTO,2024-09-30,174.0,17.0,10.0,,5.02
NDRAUTO,2024-12-31,175.0,19.0,11.0,,5.63
NDRAUTO,2025-03-31,192.0,21.0,11.0,,6.89
NDRAUTO,2025-06-30,185.0,20.0,11.0,,5.72
NDRAUTO,2025-09-30,200.0,22.0,11.0,,6.24
NDRAUTO,2025-12-31,208.0,23.0,11.0,,6.39
NDRAUTO,2026-03-31,229.0,26.0,12.0,,7.76
NDTV,2023-03-31,67.0,-15.0,-22.0,,0.05
