symbol,date,eps
JAYKAY,2022-12-31,0.86
JAYKAY,2023-03-31,-0.2
JAYKAY,2023-06-30,0.04
JAYKAY,2023-09-30,0.22
JAYKAY,2023-12-31,0.04
JAYKAY,2024-03-31,0.44
JAYKAY,2024-06-30,0.39
JAYKAY,2024-09-30,0.04
JAYKAY,2024-12-31,0.44
JAYKAY,2025-03-31,-0.31
JAYKAY,2025-06-30,1.65
JAYKAY,2025-09-30,0.65
JAYKAY,2025-12-31,0.51
JAYSREETEA,2022-12-31,-2.84
JAYSREETEA,2023-03-31,-3.79
JAYSREETEA,2023-06-30,5.65
JAYSREETEA,2023-09-30,4.01
JAYSREETEA,2023-12-31,0.07
JAYSREETEA,2024-03-31,-5.2
JAYSREETEA,2024-06-30,-3.11
JAYSREETEA,2024-09-30,10.54
JAYSREETEA,2024-12-31,25.48
JAYSREETEA,2025-03-31,10.89
JAYSREETEA,2025-06-30,-3.11
JAYSREETEA,2025-09-30,6.78
JAYSREETEA,2025-12-31,-0.52
JBCHEPHARM,2022-12-31,6.86
JBCHEPHARM,2023-03-31,5.66
JBCHEPHARM,2023-06-30,9.19
JBCHEPHARM,2023-09-30,9.72
JBCHEPHARM,2023-12-31,8.61
JBCHEPHARM,2024-03-31,8.13
JBCHEPHARM,2024-06-30,11.39
JBCHEPHARM,2024-09-30,11.24
JBCHEPHARM,2024-12-31,10.45
JBCHEPHARM,2025-03-31,9.36
JBCHEPHARM,2025-06-30,12.97
JBCHEPHARM,2025-09-30,13.27
JBCHEPHARM,2025-12-31,12.63
JBMA,2022-12-31,1.45
JBMA,2023-03-31,1.19
JBMA,2023-06-30,1.28
JBMA,2023-09-30,1.87
JBMA,2023-12-31,2.06
JBMA,2024-03-31,2.36
JBMA,2024-06-30,1.41
JBMA,2024-09-30,2.09
JBMA,2024-12-31,2.23
JBMA,2025-03-31,2.81
JBMA,2025-06-30,1.56
JBMA,2025-09-30,2.23
JBMA,2025-12-31,2.33
JETFREIGHT,2022-12-31,-0.42
JETFREIGHT,2023-03-31,0.21
JETFREIGHT,2023-06-30,-0.66
JETFREIGHT,2023-09-30,-0.77
JETFREIGHT,2023-12-31,0.9
JETFREIGHT,2024-03-31,0.58
JETFREIGHT,2024-06-30,0.23
JETFREIGHT,2024-09-30,0.13
JETFREIGHT,2024-12-31,0.38
JETFREIGHT,2025-03-31,0.07
JETFREIGHT,2025-06-30,0.38
JETFREIGHT,2025-09-30,0.19
JETFREIGHT,2025-12-31,0.23
JGCHEM,2023-03-31,3.57
JGCHEM,2023-06-30,1.2
JGCHEM,2023-09-30,1.18
JGCHEM,2023-12-31,3.22
JGCHEM,2024-03-31,3.34
JGCHEM,2024-06-30,3.88
JGCHEM,2024-09-30,4.21
JGCHEM,2024-12-31,4.33
JGCHEM,2025-03-31,3.92
JGCHEM,2025-06-30,4.02
JGCHEM,2025-09-30,3.67
JGCHEM,2025-12-31,4.47
JINDALPHOT,2022-12-31,41.35
JINDALPHOT,2023-03-31,50.4
JINDALPHOT,2023-06-30,32.55
JINDALPHOT,2023-09-30,44.49
JINDALPHOT,2023-12-31,87.43
JINDALPHOT,2024-03-31,93.35
JINDALPHOT,2024-06-30,46.04
JINDALPHOT,2024-09-30,121.06
JINDALPHOT,2024-12-31,23.89
JINDALPHOT,2025-03-31,28.37
JINDALPHOT,2025-06-30,50.85
JINDALPHOT,2025-09-30,46.06
JINDALPHOT,2025-12-31,-113.53
JINDALPOLY,2022-12-31,-22.06
JINDALPOLY,2023-03-31,-87.9
JINDALPOLY,2023-06-30,22.29
JINDALPOLY,2023-09-30,2.78
JINDALPOLY,2023-12-31,-4.44
JINDALPOLY,2024-03-31,-4.31
JINDALPOLY,2024-06-30,38.38
JINDALPOLY,2024-09-30,26.62
JINDALPOLY,2024-12-31,0.94
JINDALPOLY,2025-03-31,-40.87
JINDALPOLY,2025-06-30,8.42
JINDALPOLY,2025-09-30,-2.92
JINDALPOLY,2025-12-31,-22.01
JINDALSAW,2023-03-31,5.58
JINDALSAW,2023-06-30,4.14
JINDALSAW,2023-09-30,5.9
JINDALSAW,2023-12-31,8.34
JINDALSAW,2024-03-31,7.85
JINDALSAW,2024-06-30,6.9
JINDALSAW,2024-09-30,7.81
JINDALSAW,2024-12-31,7.92
JINDALSAW,2025-03-31,4.55
JINDALSAW,2025-06-30,6.63
JINDALSAW,2025-09-30,2.38
JINDALSAW,2025-12-31,4.03
JINDALSAW,2026-03-31,2.18
JINDALSTEL,2022-12-31,5.08
JINDALSTEL,2023-03-31,4.53
JINDALSTEL,2023-06-30,16.54
JINDALSTEL,2023-09-30,13.6
JINDALSTEL,2023-12-31,18.9
JINDALSTEL,2024-03-31,9.17
JINDALSTEL,2024-06-30,13.14
JINDALSTEL,2024-09-30,8.44
JINDALSTEL,2024-12-31,9.32
JINDALSTEL,2025-03-31,-3.33
JINDALSTEL,2025-06-30,14.65
JINDALSTEL,2025-09-30,6.26
JINDALSTEL,2025-12-31,1.87
JINDRILL,2022-12-31,8.58
JINDRILL,2023-03-31,3.51
JINDRILL,2023-06-30,4.16
JINDRILL,2023-09-30,7.63
JINDRILL,2023-12-31,11.02
JINDRILL,2024-03-31,-5.18
JINDRILL,2024-06-30,15.13
JINDRILL,2024-09-30,11.89
JINDRILL,2024-12-31,22.76
JINDRILL,2025-03-31,24.71
JINDRILL,2025-06-30,22.81
JINDRILL,2025-09-30,45.73
JINDRILL,2025-12-31,-11.52
JINDWORLD,2022-12-31,0.15
JINDWORLD,2023-03-31,0.26
JINDWORLD,2023-06-30,0.14
JINDWORLD,2023-09-30,0.13
JINDWORLD,2023-12-31,0.21
JINDWORLD,2024-03-31,0.28
JINDWORLD,2024-06-30,0.18
JINDWORLD,2024-09-30,0.17
JINDWORLD,2024-12-31,0.18
JINDWORLD,2025-03-31,0.22
JINDWORLD,2025-06-30,0.17
JINDWORLD,2025-09-30,0.12
JINDWORLD,2025-12-31,0.14
JIOFIN,2023-09-30,1.05
JIOFIN,2023-12-31,0.46
JIOFIN,2024-03-31,0.49
JIOFIN,2024-06-30,0.49
JIOFIN,2024-09-30,1.08
JIOFIN,2024-12-31,0.46
JIOFIN,2025-03-31,0.5
JIOFIN,2025-06-30,0.51
JIOFIN,2025-09-30,1.09
JIOFIN,2025-12-31,0.42
JIOFIN,2026-03-31,0.43
JISLJALEQS,2022-12-31,-0.81
JISLJALEQS,2023-03-31,16.16
JISLJALEQS,2023-06-30,0.57
JISLJALEQS,2023-09-30,0.13
JISLJALEQS,2023-12-31,0.15
JISLJALEQS,2024-03-31,-0.13
JISLJALEQS,2024-06-30,0.2
JISLJALEQS,2024-09-30,-0.15
JISLJALEQS,2024-12-31,0.01
JISLJALEQS,2025-03-31,0.43
JISLJALEQS,2025-06-30,0.19
JISLJALEQS,2025-09-30,0.21
JISLJALEQS,2025-12-31,-0.59
JKCEMENT,2022-12-31,5.05
JKCEMENT,2023-03-31,14.17
JKCEMENT,2023-06-30,14.84
JKCEMENT,2023-09-30,22.69
JKCEMENT,2023-12-31,36.73
JKCEMENT,2024-03-31,28.44
JKCEMENT,2024-06-30,23.98
JKCEMENT,2024-09-30,16.28
JKCEMENT,2024-12-31,24.54
JKCEMENT,2025-03-31,46.64
JKCEMENT,2025-06-30,41.99
JKCEMENT,2025-09-30,20.78
JKCEMENT,2025-12-31,22.6
JKIL,2023-03-31,9.76
JKIL,2023-06-30,9.63
JKIL,2023-09-30,9.71
JKIL,2023-12-31,10.92
JKIL,2024-03-31,13.46
JKIL,2024-06-30,11.48
JKIL,2024-09-30,11.92
JKIL,2024-12-31,13.21
JKIL,2025-03-31,15.09
JKIL,2025-06-30,13.67
JKIL,2025-09-30,11.99
JKIL,2025-12-31,10.95
JKLAKSHMI,2022-12-31,6.49
JKLAKSHMI,2023-03-31,9.35
JKLAKSHMI,2023-06-30,6.67
JKLAKSHMI,2023-09-30,7.88
JKLAKSHMI,2023-12-31,12.21
JKLAKSHMI,2024-03-31,13.34
JKLAKSHMI,2024-06-30,4.83
JKLAKSHMI,2024-09-30,-2.61
JKLAKSHMI,2024-12-31,6.37
JKLAKSHMI,2025-03-31,14.93
JKLAKSHMI,2025-06-30,12.76
JKLAKSHMI,2025-09-30,6.52
JKLAKSHMI,2025-12-31,4.58
JKPAPER,2022-12-31,19.44
JKPAPER,2023-03-31,16.54
JKPAPER,2023-06-30,18.22
JKPAPER,2023-09-30,17.85
JKPAPER,2023-12-31,13.88
JKPAPER,2024-03-31,16.27
JKPAPER,2024-06-30,8.25
JKPAPER,2024-09-30,7.59
JKPAPER,2024-12-31,3.86
JKPAPER,2025-03-31,4.5
JKPAPER,2025-06-30,4.8
JKPAPER,2025-09-30,4.41
JKPAPER,2025-12-31,1.62
JKTYRE,2022-12-31,2.66
JKTYRE,2023-03-31,4.4
JKTYRE,2023-06-30,6.25
JKTYRE,2023-09-30,9.83
JKTYRE,2023-12-31,8.47
JKTYRE,2024-03-31,6.49
JKTYRE,2024-06-30,8.11
JKTYRE,2024-09-30,4.93
JKTYRE,2024-12-31,1.92
JKTYRE,2025-03-31,3.54
JKTYRE,2025-06-30,6.03
JKTYRE,2025-09-30,8.28
JKTYRE,2025-12-31,7.21
JLHL,2022-12-31,-0.07
JLHL,2023-03-31,2.79
JLHL,2023-06-30,9.55
JLHL,2023-09-30,5.14
JLHL,2023-12-31,6.66
JLHL,2024-03-31,6.87
JLHL,2024-06-30,6.78
JLHL,2024-09-30,7.88
JLHL,2024-12-31,7.94
JLHL,2025-03-31,6.84
JLHL,2025-06-30,6.69
JLHL,2025-09-30,8.75
JLHL,2025-12-31,6.49
JMA,2022-12-31,2.97
JMA,2023-03-31,4.07
JMA,2023-06-30,2.06
JMA,2023-09-30,2.34
JMA,2023-12-31,2.71
JMA,2024-03-31,4.1
JMA,2024-06-30,2.21
JMA,2024-09-30,1.82
JMA,2024-12-31,2.93
JMA,2025-03-31,4.31
JMA,2025-06-30,2.41
JMA,2025-09-30,2.57
JMA,2025-12-31,3.84
JMFINANCIL,2022-12-31,1.99
JMFINANCIL,2023-03-31,0.6
JMFINANCIL,2023-06-30,1.74
JMFINANCIL,2023-09-30,2.04
JMFINANCIL,2023-12-31,2.91
JMFINANCIL,2024-03-31,-2.39
JMFINANCIL,2024-06-30,1.79
JMFINANCIL,2024-09-30,2.43
JMFINANCIL,2024-12-31,2.19
JMFINANCIL,2025-03-31,2.19
JMFINANCIL,2025-06-30,4.75
JMFINANCIL,2025-09-30,2.82
JMFINANCIL,2025-12-31,3.27
JNKINDIA,2023-03-31,11.1
JNKINDIA,2023-06-30,0.81
JNKINDIA,2023-09-30,2.52
JNKINDIA,2023-12-31,6.18
JNKINDIA,2024-03-31,3.44
JNKINDIA,2024-06-30,1.15
JNKINDIA,2024-09-30,1.39
JNKINDIA,2024-12-31,0.51
JNKINDIA,2025-03-31,2.37
JNKINDIA,2025-06-30,0.2
JNKINDIA,2025-09-30,2.36
JNKINDIA,2025-12-31,3.25
JPOLYINVST,2022-12-31,47.57
JPOLYINVST,2023-03-31,150.57
JPOLYINVST,2023-06-30,39.52
JPOLYINVST,2023-09-30,51.84
JPOLYINVST,2023-12-31,96.13
JPOLYINVST,2024-03-31,93.69
JPOLYINVST,2024-06-30,53.23
JPOLYINVST,2024-09-30,133.0
JPOLYINVST,2024-12-31,31.8
JPOLYINVST,2025-03-31,63.4
JPOLYINVST,2025-06-30,59.7
JPOLYINVST,2025-09-30,54.74
JPOLYINVST,2025-12-31,667.86
JPPOWER,2022-12-31,-0.32
JPPOWER,2023-03-31,-0.06
JPPOWER,2023-06-30,0.28
JPPOWER,2023-09-30,0.1
JPPOWER,2023-12-31,0.25
JPPOWER,2024-03-31,0.86
JPPOWER,2024-06-30,0.51
JPPOWER,2024-09-30,0.27
JPPOWER,2024-12-31,0.18
JPPOWER,2025-03-31,0.23
JPPOWER,2025-06-30,0.41
JPPOWER,2025-09-30,0.27
JPPOWER,2025-12-31,0.01
JSL,2022-12-31,9.47
JSL,2023-03-31,9.3
JSL,2023-06-30,9.06
JSL,2023-09-30,9.4
JSL,2023-12-31,8.41
JSL,2024-03-31,6.08
JSL,2024-06-30,7.87
JSL,2024-09-30,7.42
JSL,2024-12-31,7.95
JSL,2025-03-31,7.17
JSL,2025-06-30,8.67
JSL,2025-09-30,9.79
JSL,2025-12-31,10.05
JSLL,2024-09-30,2.14
JSLL,2024-12-31,1.06
JSLL,2025-06-30,4.12
JSLL,2025-09-30,4.73
JSLL,2025-12-31,5.36
JSWCEMENT,2024-06-30,-0.15
JSWCEMENT,2024-09-30,-0.63
JSWCEMENT,2024-12-31,-0.68
JSWCEMENT,2025-03-31,0.34
JSWCEMENT,2025-06-30,-13.31
JSWCEMENT,2025-09-30,0.63
JSWCEMENT,2025-12-31,1.04
JSWDULUX,2022-12-31,21.39
JSWDULUX,2023-03-31,20.95
JSWDULUX,2023-06-30,24.13
JSWDULUX,2023-09-30,20.68
JSWDULUX,2023-12-31,24.99
JSWDULUX,2024-03-31,23.87
JSWDULUX,2024-06-30,25.16
JSWDULUX,2024-09-30,21.5
JSWDULUX,2024-12-31,23.85
JSWDULUX,2025-03-31,23.8
JSWDULUX,2025-06-30,19.98
JSWDULUX,2025-09-30,369.52
JSWDULUX,2025-12-31,16.32
JSWENERGY,2022-12-31,1.09
JSWENERGY,2023-03-31,1.65
JSWENERGY,2023-06-30,1.76
JSWENERGY,2023-09-30,5.17
JSWENERGY,2023-12-31,1.41
JSWENERGY,2024-03-31,2.14
JSWENERGY,2024-06-30,2.99
JSWENERGY,2024-09-30,4.88
JSWENERGY,2024-12-31,0.96
JSWENERGY,2025-03-31,2.33
JSWENERGY,2025-06-30,4.25
JSWENERGY,2025-09-30,4.03
JSWENERGY,2025-12-31,2.4
JSWHL,2022-12-31,26.97
JSWHL,2023-03-31,37.35
JSWHL,2023-06-30,21.95
JSWHL,2023-09-30,56.94
JSWHL,2023-12-31,31.27
JSWHL,2024-03-31,29.99
JSWHL,2024-06-30,47.37
JSWHL,2024-09-30,107.79
JSWHL,2024-12-31,12.51
JSWHL,2025-03-31,8.76
JSWHL,2025-06-30,30.46
JSWHL,2025-09-30,60.52
JSWHL,2025-12-31,28.94
JSWINFRA,2022-12-31,3.7
JSWINFRA,2023-03-31,1.61
JSWINFRA,2023-06-30,1.72
JSWINFRA,2023-09-30,1.21
JSWINFRA,2023-12-31,1.19
JSWINFRA,2024-03-31,1.57
JSWINFRA,2024-06-30,1.39
JSWINFRA,2024-09-30,1.77
JSWINFRA,2024-12-31,1.57
JSWINFRA,2025-03-31,2.43
JSWINFRA,2025-06-30,1.83
JSWINFRA,2025-09-30,1.72
JSWINFRA,2025-12-31,1.71
JSWSTEEL,2022-12-31,2.03
JSWSTEEL,2023-03-31,15.16
JSWSTEEL,2023-06-30,9.67
JSWSTEEL,2023-09-30,11.29
JSWSTEEL,2023-12-31,9.88
JSWSTEEL,2024-03-31,5.31
JSWSTEEL,2024-06-30,3.46
JSWSTEEL,2024-09-30,1.8
JSWSTEEL,2024-12-31,2.93
JSWSTEEL,2025-03-31,6.15
JSWSTEEL,2025-06-30,8.93
JSWSTEEL,2025-09-30,6.64
JSWSTEEL,2025-12-31,8.75
JTEKTINDIA,2020-09-30,0.3
JTEKTINDIA,2020-12-31,0.59
JTEKTINDIA,2021-03-31,0.95
JTEKTINDIA,2021-06-30,-0.05
JTEKTINDIA,2021-09-30,0.36
JTEKTINDIA,2021-12-31,0.54
JTEKTINDIA,2022-03-31,0.53
JTEKTINDIA,2022-06-30,0.53
JTEKTINDIA,2022-09-30,1.04
JTEKTINDIA,2022-12-31,0.54
JTEKTINDIA,2023-03-31,0.94
JTEKTINDIA,2023-06-30,0.64
JTEKTINDIA,2023-09-30,1.01
JTLIND,2022-12-31,0.78
JTLIND,2023-03-31,1.09
JTLIND,2023-06-30,0.75
JTLIND,2023-09-30,0.82
JTLIND,2023-12-31,0.88
JTLIND,2024-03-31,0.86
JTLIND,2024-06-30,0.89
JTLIND,2024-09-30,0.69
JTLIND,2024-12-31,0.65
JTLIND,2025-03-31,0.44
JTLIND,2025-06-30,0.43
JTLIND,2025-09-30,0.56
JTLIND,2025-12-31,0.69
JUBLCPL,2024-12-31,14.16
JUBLCPL,2025-03-31,10.63
JUBLCPL,2025-06-30,29.29
JUBLCPL,2025-09-30,28.06
JUBLCPL,2025-12-31,14.21
JUBLFOOD,2022-12-31,1.22
JUBLFOOD,2023-03-31,0.43
JUBLFOOD,2023-06-30,0.44
JUBLFOOD,2023-09-30,1.47
JUBLFOOD,2023-12-31,1.0
JUBLFOOD,2024-03-31,3.14
JUBLFOOD,2024-06-30,0.85
JUBLFOOD,2024-09-30,0.97
JUBLFOOD,2024-12-31,0.65
JUBLFOOD,2025-03-31,0.73
JUBLFOOD,2025-06-30,1.39
JUBLFOOD,2025-09-30,2.82
JUBLFOOD,2025-12-31,1.07
JUBLINGREA,2022-12-31,5.75
JUBLINGREA,2023-03-31,3.28
JUBLINGREA,2023-06-30,3.62
JUBLINGREA,2023-09-30,3.61
JUBLINGREA,2023-12-31,2.42
JUBLINGREA,2024-03-31,1.84
JUBLINGREA,2024-06-30,3.06
JUBLINGREA,2024-09-30,3.7
JUBLINGREA,2024-12-31,4.36
JUBLINGREA,2025-03-31,4.65
JUBLINGREA,2025-06-30,4.71
JUBLINGREA,2025-09-30,4.36
JUBLINGREA,2025-12-31,2.94
JUBLPHARMA,2022-12-31,-0.98
JUBLPHARMA,2023-03-31,-6.15
JUBLPHARMA,2023-06-30,0.4
JUBLPHARMA,2023-09-30,3.92
JUBLPHARMA,2023-12-31,4.19
JUBLPHARMA,2024-03-31,-3.68
JUBLPHARMA,2024-06-30,30.26
JUBLPHARMA,2024-09-30,6.45
JUBLPHARMA,2024-12-31,6.33
JUBLPHARMA,2025-03-31,9.64
JUBLPHARMA,2025-06-30,6.46
JUBLPHARMA,2025-09-30,7.55
JUBLPHARMA,2025-12-31,3.51
JUNIPER,2023-09-30,-0.91
JUNIPER,2023-12-31,0.21
JUNIPER,2024-03-31,2.1
JUNIPER,2024-06-30,0.52
JUNIPER,2024-09-30,-1.25
JUNIPER,2024-12-31,1.46
JUNIPER,2025-03-31,2.47
JUNIPER,2025-06-30,0.4
JUNIPER,2025-09-30,0.76
JUNIPER,2025-12-31,2.94
JUSTDIAL,2021-03-31,5.43
JUSTDIAL,2021-06-30,-0.57
JUSTDIAL,2021-09-30,3.94
JUSTDIAL,2021-12-31,2.32
JUSTDIAL,2022-03-31,2.64
JUSTDIAL,2022-06-30,-5.74
JUSTDIAL,2022-09-30,6.19
JUSTDIAL,2022-12-31,8.93
JUSTDIAL,2023-03-31,9.91
JUSTDIAL,2023-06-30,9.81
JUSTDIAL,2023-09-30,8.44
JUSTDIAL,2023-12-31,10.82
JUSTDIAL,2024-03-31,13.61
JWL,2022-12-31,1.15
JWL,2023-03-31,1.01
JWL,2023-06-30,1.57
JWL,2023-09-30,2.05
JWL,2023-12-31,1.98
JWL,2024-03-31,2.55
JWL,2024-06-30,2.23
JWL,2024-09-30,2.11
JWL,2024-12-31,2.29
JWL,2025-03-31,2.43
JWL,2025-06-30,0.77
JWL,2025-09-30,1.1
JWL,2025-12-31,1.47
JYOTHYLAB,2022-03-31,1.03
JYOTHYLAB,2022-06-30,1.32
JYOTHYLAB,2022-09-30,1.76
JYOTHYLAB,2022-12-31,1.84
JYOTHYLAB,2023-03-31,1.61
JYOTHYLAB,2023-06-30,2.62
JYOTHYLAB,2023-09-30,2.84
JYOTHYLAB,2023-12-31,2.48
JYOTHYLAB,2024-03-31,2.13
JYOTHYLAB,2024-06-30,2.77
JYOTHYLAB,2024-09-30,2.86
JYOTHYLAB,2024-12-31,2.38
JYOTHYLAB,2025-03-31,2.08
JYOTICNC,2022-12-31,-8.51
JYOTICNC,2023-03-31,21.1
JYOTICNC,2023-06-30,-4.1
JYOTICNC,2023-09-30,0.86
JYOTICNC,2023-12-31,2.44
JYOTICNC,2024-03-31,4.38
JYOTICNC,2024-06-30,2.24
JYOTICNC,2024-09-30,3.34
JYOTICNC,2024-12-31,3.53
JYOTICNC,2025-03-31,4.79
JYOTICNC,2025-06-30,3.14
JYOTICNC,2025-09-30,3.76
JYOTICNC,2025-12-31,3.89
JYOTISTRUC,2022-12-31,-0.06
JYOTISTRUC,2023-03-31,0.06
JYOTISTRUC,2023-06-30,0.02
JYOTISTRUC,2023-09-30,0.1
JYOTISTRUC,2023-12-31,0.01
JYOTISTRUC,2024-03-31,0.12
JYOTISTRUC,2024-06-30,0.04
JYOTISTRUC,2024-09-30,0.06
JYOTISTRUC,2024-12-31,0.09
JYOTISTRUC,2025-03-31,0.1
JYOTISTRUC,2025-06-30,0.09
JYOTISTRUC,2025-09-30,0.08
JYOTISTRUC,2025-12-31,0.14
KABRAEXTRU,2022-12-31,3.58
KABRAEXTRU,2023-03-31,3.69
KABRAEXTRU,2023-06-30,1.72
KABRAEXTRU,2023-09-30,1.61
KABRAEXTRU,2023-12-31,0.99
KABRAEXTRU,2024-03-31,5.42
KABRAEXTRU,2024-06-30,0.57
KABRAEXTRU,2024-09-30,3.53
KABRAEXTRU,2024-12-31,2.01
KABRAEXTRU,2025-03-31,3.1
KABRAEXTRU,2025-06-30,-2.18
KABRAEXTRU,2025-09-30,0.09
KABRAEXTRU,2025-12-31,-1.42
KAJARIACER,2022-12-31,4.67
KAJARIACER,2023-03-31,6.78
KAJARIACER,2023-06-30,6.75
KAJARIACER,2023-09-30,6.78
KAJARIACER,2023-12-31,6.54
KAJARIACER,2024-03-31,6.43
KAJARIACER,2024-06-30,5.64
KAJARIACER,2024-09-30,5.29
KAJARIACER,2024-12-31,4.88
KAJARIACER,2025-03-31,2.67
KAJARIACER,2025-06-30,6.84
KAJARIACER,2025-09-30,8.35
KAJARIACER,2025-12-31,5.51
KALPATARU,2024-03-31,1.74
KALPATARU,2024-06-30,-0.05
KALPATARU,2024-09-30,2.16
KALPATARU,2024-12-31,-1.57
KALPATARU,2025-03-31,0.84
KALPATARU,2025-06-30,-2.4
KALPATARU,2025-09-30,0.26
KALPATARU,2025-12-31,-3.05
KALYANKJIL,2022-12-31,1.44
KALYANKJIL,2023-03-31,0.68
KALYANKJIL,2023-06-30,1.4
KALYANKJIL,2023-09-30,1.31
KALYANKJIL,2023-12-31,1.75
KALYANKJIL,2024-03-31,1.34
KALYANKJIL,2024-06-30,1.72
KALYANKJIL,2024-09-30,1.27
KALYANKJIL,2024-12-31,2.12
KALYANKJIL,2025-03-31,1.82
KALYANKJIL,2025-06-30,2.56
KALYANKJIL,2025-09-30,2.52
KALYANKJIL,2025-12-31,4.03
KAMAHOLD,2022-12-31,84.06
KAMAHOLD,2023-03-31,89.5
KAMAHOLD,2023-06-30,57.25
KAMAHOLD,2023-09-30,46.97
KAMAHOLD,2023-12-31,40.25
KAMAHOLD,2024-03-31,127.78
KAMAHOLD,2024-06-30,39.15
KAMAHOLD,2024-09-30,32.3
KAMAHOLD,2024-12-31,42.78
KAMAHOLD,2025-03-31,82.63
KAMAHOLD,2025-06-30,68.89
KAMAHOLD,2025-09-30,61.39
KAMAHOLD,2025-12-31,68.06
KAMATHOTEL,2022-12-31,11.77
KAMATHOTEL,2023-03-31,109.99
KAMATHOTEL,2023-06-30,0.45
KAMATHOTEL,2023-09-30,0.01
KAMATHOTEL,2023-12-31,16.86
KAMATHOTEL,2024-03-31,0.82
KAMATHOTEL,2024-06-30,0.4
KAMATHOTEL,2024-09-30,2.83
KAMATHOTEL,2024-12-31,8.88
KAMATHOTEL,2025-03-31,3.73
KAMATHOTEL,2025-06-30,1.23
KAMATHOTEL,2025-09-30,-1.0
KAMATHOTEL,2025-12-31,5.87
KAMDHENU,2020-03-31,0.09
KAMDHENU,2020-06-30,0.05
KAMDHENU,2020-09-30,0.09
KAMDHENU,2020-12-31,0.27
KAMDHENU,2021-03-31,0.15
KAMDHENU,2021-06-30,0.21
KAMDHENU,2021-09-30,0.28
KAMDHENU,2021-12-31,0.29
KAMDHENU,2022-03-31,0.2
KANANIIND,2022-12-31,0.02
KANANIIND,2023-03-31,-0.0
KANANIIND,2023-06-30,0.02
KANANIIND,2023-09-30,0.02
KANANIIND,2023-12-31,-0.0
KANANIIND,2024-03-31,0.0
KANANIIND,2024-06-30,0.01
KANANIIND,2024-09-30,0.0
KANANIIND,2024-12-31,0.04
KANANIIND,2025-03-31,-0.01
KANANIIND,2025-06-30,0.01
KANANIIND,2025-09-30,0.07
KANANIIND,2025-12-31,0.02
KANCHI,2022-12-31,11.9
KANCHI,2023-03-31,4.97
KANCHI,2023-06-30,-2.0
KANCHI,2023-09-30,-7.04
KANCHI,2023-12-31,5.04
KANCHI,2024-03-31,5.39
KANCHI,2024-06-30,12.22
KANCHI,2024-09-30,16.48
KANCHI,2024-12-31,1.27
KANCHI,2025-03-31,1.63
KANCHI,2025-06-30,5.04
KANCHI,2025-09-30,4.3
KANCHI,2025-12-31,0.92
KANORICHEM,2022-12-31,-0.29
KANORICHEM,2023-03-31,-0.35
KANORICHEM,2023-06-30,-0.6
KANORICHEM,2023-09-30,-4.2
KANORICHEM,2023-12-31,-1.86
KANORICHEM,2024-03-31,-2.12
KANORICHEM,2024-06-30,-3.81
KANORICHEM,2024-09-30,-3.18
KANORICHEM,2024-12-31,-3.82
KANORICHEM,2025-03-31,-8.33
KANORICHEM,2025-06-30,-1.79
KANORICHEM,2025-09-30,21.39
KANORICHEM,2025-12-31,0.81
KANPRPLA,2022-12-31,-2.11
KANPRPLA,2023-03-31,3.38
KANPRPLA,2023-06-30,0.96
KANPRPLA,2023-09-30,1.04
KANPRPLA,2023-12-31,-3.15
KANPRPLA,2024-03-31,1.52
KANPRPLA,2024-06-30,-0.64
KANPRPLA,2024-09-30,0.77
KANPRPLA,2024-12-31,3.48
KANPRPLA,2025-03-31,1.33
KANPRPLA,2025-06-30,2.6
KANPRPLA,2025-09-30,3.28
KANPRPLA,2025-12-31,4.47
KANSAINER,2022-12-31,1.36
KANSAINER,2023-03-31,1.16
KANSAINER,2023-06-30,9.13
KANSAINER,2023-09-30,2.19
KANSAINER,2023-12-31,1.91
KANSAINER,2024-03-31,1.44
KANSAINER,2024-06-30,2.86
KANSAINER,2024-09-30,1.52
KANSAINER,2024-12-31,8.42
KANSAINER,2025-03-31,1.34
KANSAINER,2025-06-30,2.73
KANSAINER,2025-09-30,1.67
KANSAINER,2025-12-31,1.5
KARMAENG,2019-03-31,-2.96
KARMAENG,2019-06-30,-0.53
KARMAENG,2019-09-30,2.44
KARMAENG,2019-12-31,-1.34
KARMAENG,2020-03-31,-0.81
KARMAENG,2020-06-30,-2.43
KARMAENG,2020-09-30,-0.52
KARMAENG,2020-12-31,-2.56
KARMAENG,2021-03-31,-5.98
KARMAENG,2021-06-30,-1.56
KARMAENG,2021-09-30,0.52
KARMAENG,2021-12-31,1.97
KARMAENG,2022-03-31,-2.33
KAUSHALYA,2022-12-31,0.0
KAUSHALYA,2023-03-31,504.67
KAUSHALYA,2023-06-30,35.33
KAUSHALYA,2023-09-30,22.67
KAUSHALYA,2023-12-31,-21.33
KAUSHALYA,2024-03-31,400.81
KAUSHALYA,2024-06-30,-6.35
KAUSHALYA,2024-09-30,124.46
KAUSHALYA,2024-12-31,15.88
KAUSHALYA,2025-03-31,20.21
KAUSHALYA,2025-06-30,11.84
KAUSHALYA,2025-09-30,-7.22
KAUSHALYA,2025-12-31,15.3
KAYA,2022-12-31,-13.62
KAYA,2023-03-31,-43.15
KAYA,2023-06-30,-7.88
KAYA,2023-09-30,-8.91
KAYA,2023-12-31,-6.86
KAYA,2024-03-31,-75.96
KAYA,2024-06-30,78.61
KAYA,2024-09-30,-11.96
KAYA,2024-12-31,2.81
KAYA,2025-03-31,-5.36
