index,symbol,average,category
NIFTY 500,MSUMI,0.05,Broad Market
NIFTY 500,NATCOPHARM,0.05,Broad Market
NIFTY 500,NAVA,0.05,Broad Market
NIFTY 500,NBCC,0.05,Broad Market
NIFTY 500,NLCINDIA,0.05,Broad Market
NIFTY 500,NTPCGREEN,0.05,Broad Market
NIFTY 500,NUVAMA,0.05,Broad Market
NIFTY 500,ONESOURCE,0.05,Broad Market
NIFTY 500,PGEL,0.05,Broad Market
NIFTY 500,PPLPHARMA,0.05,Broad Market
NIFTY 500,PTCIL,0.05,Broad Market
NIFTY 500,SAGILITY,0.05,Broad Market
NIFTY 500,TATAINVEST,0.05,Broad Market
NIFTY 500,TATATECH,0.05,Broad Market
NIFTY 500,UBL,0.05,Broad Market
NIFTY 500,ABREL,0.04,Broad Market
NIFTY 500,ABSLAMC,0.04,Broad Market
NIFTY 500,ACC,0.04,Broad Market
NIFTY 500,ANANTRAJ,0.04,Broad Market
NIFTY 500,BEML,0.04,Broad Market
NIFTY 500,CANFINHOME,0.04,Broad Market
NIFTY 500,CARTRADE,0.04,Broad Market
NIFTY 500,CASTROLIND,0.04,Broad Market
NIFTY 500,CCL,0.04,Broad Market
NIFTY 500,CEATLTD,0.04,Broad Market
NIFTY 500,CGCL,0.04,Broad Market
NIFTY 500,COHANCE,0.04,Broad Market
NIFTY 500,CYIENT,0.04,Broad Market
NIFTY 500,DEEPAKFERT,0.04,Broad Market
NIFTY 500,EIDPARRY,0.04,Broad Market
NIFTY 500,ENDURANCE,0.04,Broad Market
NIFTY 500,ENGINERSIN,0.04,Broad Market
NIFTY 500,ERIS,0.04,Broad Market
NIFTY 500,FINCABLES,0.04,Broad Market
NIFTY 500,GODFRYPHLP,0.04,Broad Market
NIFTY 500,GODIGIT,0.04,Broad Market
NIFTY 500,GPIL,0.04,Broad Market
NIFTY 500,GRSE,0.04,Broad Market
NIFTY 500,GSPL,0.04,Broad Market
NIFTY 500,IKS,0.04,Broad Market
NIFTY 500,IRB,0.04,Broad Market
NIFTY 500,JUBLPHARMA,0.04,Broad Market
NIFTY 500,KEC,0.04,Broad Market
NIFTY 500,OLAELEC,0.04,Broad Market
NIFTY 500,PFIZER,0.04,Broad Market
NIFTY 500,PVRINOX,0.04,Broad Market
NIFTY 500,RPOWER,0.04,Broad Market
NIFTY 500,SYNGENE,0.04,Broad Market
NIFTY 500,SYRMA,0.04,Broad Market
NIFTY 500,USHAMART,0.04,Broad Market
NIFTY 500,WHIRLPOOL,0.04,Broad Market
NIFTY 500,ZEEL,0.04,Broad Market
NIFTY 500,ZENTEC,0.04,Broad Market
NIFTY 500,AADHARHFC,0.03,Broad Market
NIFTY 500,AAVAS,0.03,Broad Market
NIFTY 500,ABLBL,0.03,Broad Market
NIFTY 500,AFCONS,0.03,Broad Market
NIFTY 500,BALRAMCHIN,0.03,Broad Market
NIFTY 500,BAYERCROP,0.03,Broad Market
NIFTY 500,BELRISE,0.03,Broad Market
NIFTY 500,BSOFT,0.03,Broad Market
NIFTY 500,CHALET,0.03,Broad Market
NIFTY 500,CHAMBLFERT,0.03,Broad Market
NIFTY 500,CHENNPETRO,0.03,Broad Market
NIFTY 500,CHOICEIN,0.03,Broad Market
NIFTY 500,CREDITACC,0.03,Broad Market
NIFTY 500,ECLERX,0.03,Broad Market
NIFTY 500,EIHOTEL,0.03,Broad Market
NIFTY 500,EMCURE,0.03,Broad Market
NIFTY 500,FACT,0.03,Broad Market
NIFTY 500,FIRSTCRY,0.03,Broad Market
NIFTY 500,FSL,0.03,Broad Market
NIFTY 500,GABRIEL,0.03,Broad Market
NIFTY 500,GILLETTE,0.03,Broad Market
NIFTY 500,GMDCLTD,0.03,Broad Market
NIFTY 500,GRAVITA,0.03,Broad Market
NIFTY 500,HEG,0.03,Broad Market
NIFTY 500,HEXT,0.03,Broad Market
NIFTY 500,HONAUT,0.03,Broad Market
NIFTY 500,INDGN,0.03,Broad Market
NIFTY 500,INDIAMART,0.03,Broad Market
NIFTY 500,INTELLECT,0.03,Broad Market
NIFTY 500,IOB,0.03,Broad Market
NIFTY 500,IRCON,0.03,Broad Market
NIFTY 500,J&KBANK,0.03,Broad Market
NIFTY 500,JINDALSAW,0.03,Broad Market
NIFTY 500,JKTYRE,0.03,Broad Market
NIFTY 500,JMFINANCIL,0.03,Broad Market
NIFTY 500,JSWDULUX,0.03,Broad Market
NIFTY 500,JUBLINGREA,0.03,Broad Market
NIFTY 500,JYOTICNC,0.03,Broad Market
NIFTY 500,LEMONTREE,0.03,Broad Market
NIFTY 500,LTFOODS,0.03,Broad Market
NIFTY 500,MEESHO,0.03,Broad Market
NIFTY 500,MGL,0.03,Broad Market
NIFTY 500,NCC,0.03,Broad Market
NIFTY 500,NETWEB,0.03,Broad Market
NIFTY 500,OLECTRA,0.03,Broad Market
NIFTY 500,PARADEEP,0.03,Broad Market
NIFTY 500,PCBL,0.03,Broad Market
NIFTY 500,POLYMED,0.03,Broad Market
NIFTY 500,RAINBOW,0.03,Broad Market
NIFTY 500,RKFORGE,0.03,Broad Market
NIFTY 500,RRKABEL,0.03,Broad Market
NIFTY 500,SARDAEN,0.03,Broad Market
NIFTY 500,SCHNEIDER,0.03,Broad Market
NIFTY 500,SCI,0.03,Broad Market
NIFTY 500,SHYAMMETL,0.03,Broad Market
NIFTY 500,SJVN,0.03,Broad Market
NIFTY 500,SOBHA,0.03,Broad Market
NIFTY 500,SONATSOFTW,0.03,Broad Market
NIFTY 500,SUMICHEM,0.03,Broad Market
NIFTY 500,SUNTV,0.03,Broad Market
NIFTY 500,TECHNOE,0.03,Broad Market
NIFTY 500,TITAGARH,0.03,Broad Market
NIFTY 500,TRITURBINE,0.03,Broad Market
NIFTY 500,VIJAYA,0.03,Broad Market
NIFTY 500,VTL,0.03,Broad Market
NIFTY 500,ZENSARTECH,0.03,Broad Market
NIFTY 500,ABFRL,0.02,Broad Market
NIFTY 500,ACE,0.02,Broad Market
NIFTY 500,ACMESOLAR,0.02,Broad Market
NIFTY 500,ANTHEM,0.02,Broad Market
NIFTY 500,ANURAS,0.02,Broad Market
NIFTY 500,BATAINDIA,0.02,Broad Market
NIFTY 500,BIKAJI,0.02,Broad Market
NIFTY 500,BLS,0.02,Broad Market
NIFTY 500,BLUEDART,0.02,Broad Market
NIFTY 500,CAPLIPOINT,0.02,Broad Market
NIFTY 500,CEMPRO,0.02,Broad Market
NIFTY 500,CENTRALBK,0.02,Broad Market
NIFTY 500,CLEAN,0.02,Broad Market
NIFTY 500,CONCORDBIO,0.02,Broad Market
NIFTY 500,CPPLUS,0.02,Broad Market
NIFTY 500,DCMSHRIRAM,0.02,Broad Market
NIFTY 500,DEVYANI,0.02,Broad Market
NIFTY 500,DOMS,0.02,Broad Market
NIFTY 500,ELECON,0.02,Broad Market
NIFTY 500,GODREJIND,0.02,Broad Market
NIFTY 500,GRAPHITE,0.02,Broad Market
NIFTY 500,HONASA,0.02,Broad Market
NIFTY 500,IDBI,0.02,Broad Market
NIFTY 500,IFCI,0.02,Broad Market
NIFTY 500,IGIL,0.02,Broad Market
NIFTY 500,JSWCEMENT,0.02,Broad Market
NIFTY 500,JWL,0.02,Broad Market
NIFTY 500,MINDACORP,0.02,Broad Market
NIFTY 500,MRPL,0.02,Broad Market
NIFTY 500,NEWGEN,0.02,Broad Market
NIFTY 500,NIACL,0.02,Broad Market
NIFTY 500,NIVABUPA,0.02,Broad Market
NIFTY 500,NSLNISP,0.02,Broad Market
NIFTY 500,PINELABS,0.02,Broad Market
NIFTY 500,PWL,0.02,Broad Market
NIFTY 500,RITES,0.02,Broad Market
NIFTY 500,SAPPHIRE,0.02,Broad Market
NIFTY 500,SBFC,0.02,Broad Market
NIFTY 500,SIGNATURE,0.02,Broad Market
NIFTY 500,SPLPETRO,0.02,Broad Market
NIFTY 500,SWANCORP,0.02,Broad Market
NIFTY 500,TARIL,0.02,Broad Market
NIFTY 500,TBOTEK,0.02,Broad Market
NIFTY 500,TEJASNET,0.02,Broad Market
NIFTY 500,TENNIND,0.02,Broad Market
NIFTY 500,THELEELA,0.02,Broad Market
NIFTY 500,TRIDENT,0.02,Broad Market
NIFTY 500,UCOBANK,0.02,Broad Market
NIFTY 500,URBANCO,0.02,Broad Market
NIFTY 500,UTIAMC,0.02,Broad Market
NIFTY 500,WELSPUNLIV,0.02,Broad Market
NIFTY 500,ZYDUSWELL,0.02,Broad Market
NIFTY 500,ABDL,0.01,Broad Market
NIFTY 500,AEGISVOPAK,0.01,Broad Market
NIFTY 500,BBTC,0.01,Broad Market
NIFTY 500,BLUEJET,0.01,Broad Market
NIFTY 500,CANHLIFE,0.01,Broad Market
NIFTY 500,EMMVEE,0.01,Broad Market
NIFTY 500,GALLANTT,0.01,Broad Market
NIFTY 500,INDIACEM,0.01,Broad Market
NIFTY 500,ITI,0.01,Broad Market
NIFTY 500,JAINREC,0.01,Broad Market
NIFTY 500,JBMA,0.01,Broad Market
NIFTY 500,LATENTVIEW,0.01,Broad Market
NIFTY 500,MAPMYINDIA,0.01,Broad Market
NIFTY 500,MMTC,0.01,Broad Market
NIFTY 500,NUVOCO,0.01,Broad Market
NIFTY 500,RAILTEL,0.01,Broad Market
NIFTY 500,RHIM,0.01,Broad Market
NIFTY 500,SAREGAMA,0.01,Broad Market
NIFTY 500,TEGA,0.01,Broad Market
NIFTY 500,TRAVELFOOD,0.01,Broad Market
NIFTY 500,TTML,0.01,Broad Market
NIFTY AUTO,TVSMOTOR,27.75,Sector Indices
NIFTY AUTO,M&M,18.62,Sector Indices
NIFTY AUTO,MARUTI,11.43,Sector Indices
NIFTY AUTO,BAJAJ-AUTO,7.1,Sector Indices
NIFTY AUTO,EICHERMOT,6.58,Sector Indices
NIFTY AUTO,TMPV,4.97,Sector Indices
NIFTY AUTO,HEROMOTOCO,4.46,Sector Indices
NIFTY AUTO,MOTHERSON,3.76,Sector Indices
NIFTY AUTO,BHARATFORG,3.43,Sector Indices
NIFTY AUTO,ASHOKLEY,3.24,Sector Indices
NIFTY AUTO,TIINDIA,2.18,Sector Indices
NIFTY AUTO,BOSCHLTD,2.17,Sector Indices
NIFTY AUTO,SONACOMS,1.83,Sector Indices
NIFTY AUTO,UNOMINDA,1.38,Sector Indices
NIFTY AUTO,EXIDEIND,1.1,Sector Indices
NIFTY BANK,HDFCBANK,32.74,Sector Indices
NIFTY BANK,ICICIBANK,25.22,Sector Indices
NIFTY BANK,SBIN,12.41,Sector Indices
NIFTY BANK,AXISBANK,10.11,Sector Indices
NIFTY BANK,KOTAKBANK,7.59,Sector Indices
NIFTY BANK,FEDERALBNK,1.96,Sector Indices
NIFTY BANK,INDUSINDBK,1.59,Sector Indices
NIFTY BANK,AUBANK,1.58,Sector Indices
NIFTY BANK,BANKBARODA,1.36,Sector Indices
NIFTY BANK,CANBK,1.27,Sector Indices
NIFTY BANK,IDFCFIRSTB,1.25,Sector Indices
NIFTY BANK,PNB,1.05,Sector Indices
NIFTY BANK,YESBANK,0.96,Sector Indices
NIFTY BANK,UNIONBANK,0.9,Sector Indices
NIFTY CAPITAL MKT,BSE,30.62,Sector Indices
NIFTY CAPITAL MKT,MCX,15.26,Sector Indices
NIFTY CAPITAL MKT,HDFCAMC,11.65,Sector Indices
NIFTY CAPITAL MKT,360ONE,5.58,Sector Indices
NIFTY CAPITAL MKT,CDSL,4.87,Sector Indices
NIFTY CAPITAL MKT,ANGELONE,4.27,Sector Indices
NIFTY CAPITAL MKT,CAMS,3.8,Sector Indices
NIFTY CAPITAL MKT,NAM-INDIA,3.77,Sector Indices
NIFTY CAPITAL MKT,ANANDRATHI,3.16,Sector Indices
NIFTY CAPITAL MKT,GROWW,2.78,Sector Indices
NIFTY CAPITAL MKT,KFINTECH,2.64,Sector Indices
NIFTY CAPITAL MKT,MOTILALOFS,2.52,Sector Indices
NIFTY CAPITAL MKT,ICICIAMC,2.37,Sector Indices
NIFTY CAPITAL MKT,NUVAMA,2.2,Sector Indices
NIFTY CAPITAL MKT,IEX,2.07,Sector Indices
NIFTY CAPITAL MKT,ABSLAMC,1.61,Sector Indices
NIFTY CAPITAL MKT,UTIAMC,0.83,Sector Indices
NIFTY CHEMICALS,PIDILITIND,12.29,Sector Indices
NIFTY CHEMICALS,SOLARINDS,10.6,Sector Indices
NIFTY CHEMICALS,SRF,10.43,Sector Indices
NIFTY CHEMICALS,UPL,10.29,Sector Indices
NIFTY CHEMICALS,PIIND,7.19,Sector Indices
NIFTY CHEMICALS,NAVINFLUOR,6.93,Sector Indices
NIFTY CHEMICALS,COROMANDEL,6.76,Sector Indices
NIFTY CHEMICALS,LINDEINDIA,4.33,Sector Indices
NIFTY CHEMICALS,FLUOROCHEM,4.06,Sector Indices
NIFTY CHEMICALS,HSCL,3.81,Sector Indices
NIFTY CHEMICALS,TATACHEM,3.56,Sector Indices
NIFTY CHEMICALS,DEEPAKNTR,3.29,Sector Indices
NIFTY CHEMICALS,ATUL,3.11,Sector Indices
NIFTY CHEMICALS,AARTIIND,2.93,Sector Indices
NIFTY CHEMICALS,DEEPAKFERT,2.33,Sector Indices
NIFTY CHEMICALS,CHAMBLFERT,1.91,Sector Indices
NIFTY CHEMICALS,BAYERCROP,1.86,Sector Indices
NIFTY CHEMICALS,SUMICHEM,1.51,Sector Indices
NIFTY CHEMICALS,PCBL,1.48,Sector Indices
NIFTY CHEMICALS,SWANCORP,1.34,Sector Indices
NIFTY CONSR DURBL,TITAN,43.76,Sector Indices
NIFTY CONSR DURBL,DIXON,11.24,Sector Indices
NIFTY CONSR DURBL,VOLTAS,8.28,Sector Indices
NIFTY CONSR DURBL,HAVELLS,7.69,Sector Indices
NIFTY CONSR DURBL,BLUESTARCO,5.87,Sector Indices
NIFTY CONSR DURBL,AMBER,4.3,Sector Indices
NIFTY CONSR DURBL,CROMPTON,4.15,Sector Indices
NIFTY CONSR DURBL,KALYANKJIL,3.82,Sector Indices
NIFTY CONSR DURBL,LGEINDIA,3.35,Sector Indices
NIFTY CONSR DURBL,KAJARIACER,2.41,Sector Indices
NIFTY CONSR DURBL,PGEL,2.18,Sector Indices
NIFTY CONSR DURBL,WHIRLPOOL,1.83,Sector Indices
NIFTY CONSR DURBL,BATAINDIA,1.11,Sector Indices
NIFTY CONSUMPTION,BHARTIARTL,14.69,Sector Indices
NIFTY CONSUMPTION,TVSMOTOR,10.62,Sector Indices
NIFTY CONSUMPTION,ITC,7.58,Sector Indices
NIFTY CONSUMPTION,M&M,7.13,Sector Indices
NIFTY CONSUMPTION,HINDUNILVR,5.25,Sector Indices
NIFTY CONSUMPTION,ETERNAL,4.81,Sector Indices
NIFTY CONSUMPTION,TITAN,4.72,Sector Indices
NIFTY CONSUMPTION,MARUTI,4.37,Sector Indices
NIFTY CONSUMPTION,ASIANPAINT,2.87,Sector Indices
NIFTY CONSUMPTION,BAJAJ-AUTO,2.72,Sector Indices
NIFTY CONSUMPTION,NESTLEIND,2.67,Sector Indices
NIFTY CONSUMPTION,INDIGO,2.61,Sector Indices
NIFTY CONSUMPTION,EICHERMOT,2.52,Sector Indices
NIFTY CONSUMPTION,TRENT,2.45,Sector Indices
NIFTY CONSUMPTION,ADANIPOWER,2.4,Sector Indices
NIFTY CONSUMPTION,APOLLOHOSP,2.06,Sector Indices
NIFTY CONSUMPTION,TATAPOWER,2.0,Sector Indices
NIFTY CONSUMPTION,MAXHEALTH,1.93,Sector Indices
NIFTY CONSUMPTION,TATACONSUM,1.93,Sector Indices
NIFTY CONSUMPTION,VBL,1.84,Sector Indices
NIFTY CONSUMPTION,BRITANNIA,1.73,Sector Indices
NIFTY CONSUMPTION,DMART,1.73,Sector Indices
NIFTY CONSUMPTION,HEROMOTOCO,1.71,Sector Indices
NIFTY CONSUMPTION,INDHOTEL,1.48,Sector Indices
NIFTY CONSUMPTION,DIXON,1.21,Sector Indices
NIFTY CONSUMPTION,GODREJCP,1.14,Sector Indices
NIFTY CONSUMPTION,UNITDSPR,1.05,Sector Indices
NIFTY CONSUMPTION,NAUKRI,1.0,Sector Indices
NIFTY CONSUMPTION,DLF,0.98,Sector Indices
NIFTY CONSUMPTION,HAVELLS,0.83,Sector Indices
NIFTY COREHOUSING,ULTRACEMCO,14.27,Thematic
NIFTY COREHOUSING,ASIANPAINT,11.32,Thematic
NIFTY COREHOUSING,GRASIM,10.77,Thematic
NIFTY COREHOUSING,DIXON,4.77,Thematic
NIFTY COREHOUSING,POLYCAB,4.45,Thematic
NIFTY COREHOUSING,DLF,3.84,Thematic
NIFTY COREHOUSING,VOLTAS,3.52,Thematic
NIFTY COREHOUSING,SHREECEM,3.43,Thematic
NIFTY COREHOUSING,PHOENIXLTD,3.37,Thematic
NIFTY COREHOUSING,HAVELLS,3.27,Thematic
NIFTY COREHOUSING,KEI,3.14,Thematic
NIFTY COREHOUSING,AMBUJACEM,2.86,Thematic
NIFTY COREHOUSING,GODREJPROP,2.77,Thematic
NIFTY COREHOUSING,LODHA,2.53,Thematic
NIFTY COREHOUSING,BLUESTARCO,2.49,Thematic
NIFTY COREHOUSING,PRESTIGE,2.42,Thematic
NIFTY COREHOUSING,JKCEMENT,2.34,Thematic
NIFTY COREHOUSING,OBEROIRLTY,2.06,Thematic
NIFTY COREHOUSING,PNBHOUSING,2.01,Thematic
NIFTY COREHOUSING,AMBER,1.83,Thematic
NIFTY COREHOUSING,CROMPTON,1.76,Thematic
NIFTY COREHOUSING,LICHSGFIN,1.68,Thematic
NIFTY COREHOUSING,DALBHARAT,1.57,Thematic
NIFTY COREHOUSING,BERGEPAINT,1.33,Thematic
NIFTY COREHOUSING,RAMCOCEM,1.24,Thematic
NIFTY COREHOUSING,BRIGADE,1.13,Thematic
NIFTY COREHOUSING,KAJARIACER,1.02,Thematic
NIFTY COREHOUSING,BAJAJHFL,1.01,Thematic
NIFTY COREHOUSING,PGEL,0.93,Thematic
NIFTY COREHOUSING,ACC,0.88,Thematic
NIFTY ENERGY,RELIANCE,35.86,Sector Indices
NIFTY ENERGY,NTPC,7.35,Sector Indices
NIFTY ENERGY,POWERGRID,5.52,Sector Indices
NIFTY ENERGY,ONGC,4.47,Sector Indices
NIFTY ENERGY,COALINDIA,4.04,Sector Indices
NIFTY ENERGY,ADANIPOWER,3.53,Sector Indices
NIFTY ENERGY,TATAPOWER,2.95,Sector Indices
NIFTY ENERGY,SUZLON,2.65,Sector Indices
NIFTY ENERGY,BPCL,2.38,Sector Indices
NIFTY ENERGY,CGPOWER,2.17,Sector Indices
NIFTY ENERGY,GVT&D,2.15,Sector Indices
NIFTY ENERGY,IOC,2.08,Sector Indices
NIFTY ENERGY,BHEL,1.97,Sector Indices
NIFTY ENERGY,ADANIENSOL,1.9,Sector Indices
NIFTY ENERGY,GAIL,1.7,Sector Indices
NIFTY ENERGY,ADANIGREEN,1.6,Sector Indices
NIFTY ENERGY,POWERINDIA,1.59,Sector Indices
NIFTY ENERGY,ABB,1.46,Sector Indices
NIFTY ENERGY,HINDPETRO,1.39,Sector Indices
NIFTY ENERGY,SIEMENS,1.29,Sector Indices
NIFTY ENERGY,TORNTPOWER,1.27,Sector Indices
NIFTY ENERGY,JSWENERGY,1.19,Sector Indices
NIFTY ENERGY,ENRIN,1.09,Sector Indices
NIFTY ENERGY,NHPC,1.03,Sector Indices
NIFTY ENERGY,OIL,1.03,Sector Indices
NIFTY ENERGY,PETRONET,0.79,Sector Indices
NIFTY ENERGY,ATGL,0.69,Sector Indices
NIFTY ENERGY,THERMAX,0.59,Sector Indices
NIFTY ENERGY,CESC,0.46,Sector Indices
NIFTY ENERGY,IGL,0.45,Sector Indices
NIFTY ENERGY,NTPCGREEN,0.41,Sector Indices
NIFTY ENERGY,NLCINDIA,0.4,Sector Indices
NIFTY ENERGY,INOXWIND,0.38,Sector Indices
NIFTY ENERGY,JPPOWER,0.37,Sector Indices
NIFTY ENERGY,AEGISLOG,0.34,Sector Indices
NIFTY ENERGY,CASTROLIND,0.34,Sector Indices
NIFTY ENERGY,RPOWER,0.33,Sector Indices
NIFTY ENERGY,GSPL,0.31,Sector Indices
NIFTY ENERGY,MGL,0.25,Sector Indices
NIFTY ENERGY,SJVN,0.22,Sector Indices
NIFTY EV,RELIANCE,33.5,Thematic
NIFTY EV,TVSMOTOR,14.62,Thematic
NIFTY EV,M&M,9.81,Thematic
NIFTY EV,MARUTI,6.02,Thematic
NIFTY EV,BAJAJ-AUTO,3.74,Thematic
NIFTY EV,EICHERMOT,3.47,Thematic
NIFTY EV,TMCV,3.12,Thematic
NIFTY EV,TMPV,2.62,Thematic
NIFTY EV,HEROMOTOCO,2.35,Thematic
NIFTY EV,CGPOWER,2.03,Thematic
NIFTY EV,MOTHERSON,1.98,Thematic
NIFTY EV,BHARATFORG,1.81,Thematic
NIFTY EV,ASHOKLEY,1.71,Thematic
NIFTY EV,TIINDIA,1.15,Thematic
NIFTY EV,BOSCHLTD,1.14,Thematic
NIFTY EV,KEI,1.1,Thematic
NIFTY EV,SONACOMS,0.96,Thematic
NIFTY EV,HYUNDAI,0.93,Thematic
NIFTY EV,UNOMINDA,0.73,Thematic
NIFTY EV,ATHERENERG,0.63,Thematic
NIFTY EV,SCHAEFFLER,0.61,Thematic
NIFTY EV,EXIDEIND,0.58,Thematic
NIFTY EV,FLUOROCHEM,0.51,Thematic
NIFTY EV,TATAELXSI,0.51,Thematic
NIFTY EV,HSCL,0.48,Thematic
NIFTY EV,TATACHEM,0.45,Thematic
NIFTY EV,KPITTECH,0.43,Thematic
NIFTY EV,ZFCVINDIA,0.4,Thematic
NIFTY EV,ARE&M,0.39,Thematic
NIFTY EV,FORCEMOT,0.36,Thematic
NIFTY EV,MSUMI,0.36,Thematic
NIFTY EV,LTTS,0.35,Thematic
NIFTY EV,TATATECH,0.35,Thematic
NIFTY EV,OLAELEC,0.26,Thematic
NIFTY EV,OLECTRA,0.19,Thematic
NIFTY EV,MINDACORP,0.15,Thematic
NIFTY EV,JWL,0.14,Thematic
NIFTY EV,JBMA,0.09,Thematic
NIFTY FIN SERVICE,HDFCBANK,26.89,Sector Indices
NIFTY FIN SERVICE,ICICIBANK,20.71,Sector Indices
NIFTY FIN SERVICE,SBIN,10.19,Sector Indices
NIFTY FIN SERVICE,AXISBANK,8.31,Sector Indices
NIFTY FIN SERVICE,KOTAKBANK,6.24,Sector Indices
NIFTY FIN SERVICE,BAJFINANCE,5.53,Sector Indices
NIFTY FIN SERVICE,SHRIRAMFIN,3.74,Sector Indices
NIFTY FIN SERVICE,BSE,3.33,Sector Indices
NIFTY FIN SERVICE,BAJAJFINSV,2.31,Sector Indices
NIFTY FIN SERVICE,JIOFIN,1.85,Sector Indices
NIFTY FIN SERVICE,SBILIFE,1.82,Sector Indices
NIFTY FIN SERVICE,PFC,1.56,Sector Indices
NIFTY FIN SERVICE,CHOLAFIN,1.48,Sector Indices
NIFTY FIN SERVICE,HDFCLIFE,1.43,Sector Indices
NIFTY FIN SERVICE,RECLTD,1.05,Sector Indices
NIFTY FIN SERVICE,ICICIGI,0.97,Sector Indices
NIFTY FIN SERVICE,MFSL,0.96,Sector Indices
NIFTY FIN SERVICE,MUTHOOTFIN,0.84,Sector Indices
NIFTY FIN SERVICE,SBICARD,0.44,Sector Indices
NIFTY FIN SERVICE,LICHSGFIN,0.37,Sector Indices
NIFTY FMCG,ITC,27.79,Sector Indices
NIFTY FMCG,HINDUNILVR,19.26,Sector Indices
NIFTY FMCG,NESTLEIND,9.8,Sector Indices
NIFTY FMCG,TATACONSUM,7.08,Sector Indices
NIFTY FMCG,VBL,6.74,Sector Indices
NIFTY FMCG,BRITANNIA,6.34,Sector Indices
NIFTY FMCG,GODREJCP,4.17,Sector Indices
NIFTY FMCG,MARICO,3.9,Sector Indices
NIFTY FMCG,UNITDSPR,3.84,Sector Indices
NIFTY FMCG,COLPAL,2.66,Sector Indices
NIFTY FMCG,DABUR,2.52,Sector Indices
NIFTY FMCG,RADICO,2.52,Sector Indices
NIFTY FMCG,PATANJALI,1.52,Sector Indices
NIFTY FMCG,UBL,1.01,Sector Indices
NIFTY FMCG,EMAMILTD,0.85,Sector Indices
NIFTY HEALTHCARE,SUNPHARMA,18.43,Sector Indices
NIFTY HEALTHCARE,DIVISLAB,8.17,Sector Indices
NIFTY HEALTHCARE,DRREDDY,8.17,Sector Indices
NIFTY HEALTHCARE,APOLLOHOSP,7.93,Sector Indices
NIFTY HEALTHCARE,MAXHEALTH,7.44,Sector Indices
NIFTY HEALTHCARE,CIPLA,7.34,Sector Indices
NIFTY HEALTHCARE,LUPIN,5.56,Sector Indices
NIFTY HEALTHCARE,FORTIS,4.96,Sector Indices
NIFTY HEALTHCARE,TORNTPHARM,4.36,Sector Indices
NIFTY HEALTHCARE,LAURUSLABS,4.24,Sector Indices
NIFTY HEALTHCARE,AUROPHARMA,3.96,Sector Indices
NIFTY HEALTHCARE,GLENMARK,3.59,Sector Indices
NIFTY HEALTHCARE,ALKEM,3.15,Sector Indices
NIFTY HEALTHCARE,BIOCON,2.57,Sector Indices
NIFTY HEALTHCARE,MANKIND,2.55,Sector Indices
NIFTY HEALTHCARE,ZYDUSLIFE,2.27,Sector Indices
NIFTY HEALTHCARE,IPCALAB,2.13,Sector Indices
NIFTY HEALTHCARE,ABBOTINDIA,1.32,Sector Indices
NIFTY HEALTHCARE,PPLPHARMA,1.02,Sector Indices
NIFTY HEALTHCARE,SYNGENE,0.83,Sector Indices
NIFTY HOUSING,HDFCBANK,20.16,Thematic
NIFTY HOUSING,ICICIBANK,15.52,Thematic
NIFTY HOUSING,LT,7.98,Thematic
NIFTY HOUSING,SBIN,7.64,Thematic
NIFTY HOUSING,AXISBANK,6.23,Thematic
NIFTY HOUSING,KOTAKBANK,4.67,Thematic
NIFTY HOUSING,NTPC,3.25,Thematic
NIFTY HOUSING,TATASTEEL,3.0,Thematic
NIFTY HOUSING,ULTRACEMCO,2.36,Thematic
NIFTY HOUSING,JSWSTEEL,2.03,Thematic
NIFTY HOUSING,ASIANPAINT,1.87,Thematic
NIFTY HOUSING,GRASIM,1.78,Thematic
NIFTY HOUSING,ADANIPOWER,1.56,Thematic
NIFTY HOUSING,TATAPOWER,1.3,Thematic
NIFTY HOUSING,FEDERALBNK,1.21,Thematic
NIFTY HOUSING,INDUSINDBK,0.98,Thematic
NIFTY HOUSING,ADANIENSOL,0.84,Thematic
NIFTY HOUSING,BANKBARODA,0.84,Thematic
NIFTY HOUSING,DIXON,0.79,Thematic
NIFTY HOUSING,JINDALSTEL,0.79,Thematic
NIFTY HOUSING,CANBK,0.78,Thematic
NIFTY HOUSING,IDFCFIRSTB,0.77,Thematic
NIFTY HOUSING,POLYCAB,0.73,Thematic
NIFTY HOUSING,ADANIGREEN,0.7,Thematic
NIFTY HOUSING,PNB,0.65,Thematic
NIFTY HOUSING,DLF,0.63,Thematic
NIFTY HOUSING,YESBANK,0.59,Thematic
NIFTY HOUSING,VOLTAS,0.58,Thematic
NIFTY HOUSING,SHREECEM,0.57,Thematic
NIFTY HOUSING,PHOENIXLTD,0.56,Thematic
NIFTY HOUSING,TORNTPOWER,0.56,Thematic
NIFTY HOUSING,UNIONBANK,0.56,Thematic
NIFTY HOUSING,HAVELLS,0.54,Thematic
NIFTY HOUSING,INDIANB,0.53,Thematic
NIFTY HOUSING,JSWENERGY,0.53,Thematic
NIFTY HOUSING,KEI,0.52,Thematic
NIFTY HOUSING,AMBUJACEM,0.47,Thematic
NIFTY HOUSING,GODREJPROP,0.46,Thematic
NIFTY HOUSING,NHPC,0.46,Thematic
NIFTY HOUSING,SAIL,0.45,Thematic
NIFTY HOUSING,JSL,0.42,Thematic
NIFTY HOUSING,LODHA,0.42,Thematic
NIFTY HOUSING,BLUESTARCO,0.41,Thematic
NIFTY HOUSING,PRESTIGE,0.4,Thematic
