symbol,shortName,longName,industry,sector,marketCap,country,website,longBusinessSummary,fullTimeEmployees,sharesOutstanding,floatShares,heldPercentInsiders,heldPercentInstitutions,earningsQuarterlyGrowth,revenueGrowth
INDIAGLYCO.NS,INDIA GLYCOLS LTD,India Glycols Limited,Chemicals,Basic Materials,58901929984.0,India,https://www.indiaglycols.com,"India Glycols Limited, a green petrochemical company, manufactures and sells industrial chemicals in India. It operates through Bio-based Specialities and Performance Chemicals, Potable Spirits, and Ennature Biopharma segments. The company offers bio mono ethylene, di ethylene, and tri ethylene glycols; ethyl/butyl glycol ethers and acetates, and brake fluids; bio-polymers comprising guar and natural gums; biofuels; specialty chemicals, such as plasticisers, oil fields chemicals, bio-amines, methyl soyate, MDEA and MDEA derivatives, bio-potash granules, and C-Smart specialty products; molasses and grain based extra neutral alcohol; and specialty gases, including industrial and medical oxygen, food grade and industrial carbon dioxide, liquid argon and nitrogen, ethylene oxide, and bio ethylene oxide. It also provides Indian made foreign liquor, such as whiskey under Soulmate Blu and Single Reserve brands; vodka under Amazing brand; and rum under Zumba and Beach House XXX brands, as well as economy spirits under Bunty brand, and branded country liquor. In addition, the company offers natural active pharmaceutical ingredients, nutraceuticals, standardized botanical extracts, and nicotine derivatives. Further, its products find applications in pharma and healthcare; textiles; automotive; personal care; industrial and manufacturing; paints and coatings; oil and gas; food ingredients; packaging; potable spirits; and other various industries. The company also exports its products. The company was formerly known as UP Glycols Limited and changed its name to India Glycols Limited in August 1986. India Glycols Limited was incorporated in 1983 and is headquartered in Noida, India.",1357.0,67026765.0,21811521.0,0.6387,0.03244,0.189,0.13
NAHARSPING.NS,NAHAR SPINNING MILLS LTD.,Nahar Spinning Mills Limited,Textile Manufacturing,Consumer Cyclical,7593188864.0,India,https://www.owmnahar.com,"Nahar Spinning Mills Limited manufactures and sells yarns and garments in India. It offers woollen, woollen blended, cotton, polyester cotton, other blended, compact, mercerized gassed, organic cotton, etc. yarns; cotton/ blended knitted hosiery pullovers, T shirts, baby suites, ladies tops, winter thermals, tracksuits, jackets, hoodies etc.; woollen pullovers, cardigans, shirts, coats, baby suites, mufflers, shawls, blankets, knitting wool, etc .; and woven fabric for shirts, trousers, denims etc. The company also provides financial services; polyfilms; textiles; and sugar and other products. Nahar Spinning Mills Limited was incorporated in 1980 and is based in Ludhiana, India.",10497.0,36065303.0,11427297.0,0.76554,0.0,,-0.139
APTECHT.NS,APTECH LIMITED,Aptech Limited,Education & Training Services,Consumer Defensive,4603062784.0,India,https://www.aptech-worldwide.com,"Aptech Limited provides learning solutions to individual and enterprise clients in India and internationally. It operates through two segments, Retail and Institutional. The company offers career and skill development programs in beauty and wellness, multimedia and animation, VFX, and gaming, virtual production, hardware and networking, aviation, hospitality, and luxury retail, information technology, banking and finance, and preschool education industries; training, assessment, and testing solutions for corporate and institutional clients; and vocational and career-oriented training services, as well as provides English language training. It serves private and public sector undertakings, government departments, educational institutions, students, professionals, and enterprise companies under the Aptech, Aptech Aviation Academy, Aptech Learning, Aptech International Preschool, The Virtual Production Academy, Arena Animation, MAAC, and ProAlley. Aptech Limited was founded in 1986 and is based in Mumbai, India.",483.0,58002817.0,22255166.0,0.52955,0.01381,1.392,0.244
POKARNA.NS,POKARNA LIMITED,Pokarna Limited,Building Products & Equipment,Industrials,25703813120.0,India,https://www.pokarna.com,"Pokarna Limited, together with its subsidiaries, engages in the quarrying, manufacturing, processing, and selling of granites in India, China, the United States, and internationally. It operates through the Granite and Quartz Surfaces segments. The company offers granite raw blocks, processed slabs, tiles, countertops, and monuments in various colors and patterns. It also manufactures, processes, and sells quartz surfaces under the Quantra brand. The company exports its products to approximately 12 countries across Europe, the Middle East, and North America. Pokarna Limited was incorporated in 1991 and is based in Secunderabad, India.",170.0,31004000.0,11429186.0,0.63387,0.11743,-0.597,-0.396
VIKASLIFE.NS,VIKAS LIFECARE LIMITED,Vikas Lifecare Limited,Farm Products,Consumer Defensive,2388723200.0,India,https://www.vikaslifecarelimited.com,"Vikas Lifecare Limited engages in manufacturing and trading of polymers, chemicals, iron and steel, and plastic products in India and Ghana. The company operates through Real Estate Division; Trading & Manufacturing Division -Agro; Trading & Manufacturing Division -Polymers; and Trading Division -Infrastructure segments. It offers various polymer compounds, including PE compounds, PVC compounds, V blend SOE compounds, polypropylene compounds, and thermo plastic rubber (TPR) compounds. The company is involved in developing smart products comprising smart gas and water meters, and power distribution solutions; supplying of food grade piping systems for drinking water; infrastructure products consisting of drinking water pipes, fittings, and bars; trading of agro products, including rice and pulses; dealing in raw and finished cashew nuts, dry fruits, and other premium consumer products. In addition, it engages in research and development of horticultural, cultivation, and preservation and storage of agro products; aluminium foils; and processed food products. Further, the company is involved in the real estate activities. It also exports its products. The company was formerly known as Vikas Multicorp Limited and changed its name to Vikas Lifecare Limited in April 2021. Vikas Lifecare Limited was incorporated in 1995 and is based in Delhi, India.",,1857668560.0,1618566972.0,0.16168,0.00214,,0.003
EXPLEOSOL.NS,EXPLEO SOLUTIONS LIMITED,Expleo Solutions Limited,Information Technology Services,Technology,11178867712.0,India,https://investors.expleo.com,"Expleo Solutions Limited, together with its subsidiaries, primarily provides software validation and verification services to the banking, financial services, and insurance industries worldwide. It offers computer programming, consultancy and related activities, quality management, software development, software testing, digital transformation, product and process engineering, quality & testing, and customer support and maintenance services. The company was formerly known as SQS India BFSI Limited and changed its name to Expleo Solutions Limited in April 2019. Expleo Solutions Limited was incorporated in 1998 and is based in Chennai, India. Expleo Solutions Limited Limited is a subsidiary of Expleo Technology Germany GmbH.",3948.0,15519739.0,4478049.0,0.71045,0.00105,0.119,0.085
JKCEMENT.NS,JK CEMENT LIMITED,J.K. Cement Limited,Building Materials,Basic Materials,386341240832.0,India,https://www.jkcement.com,"J.K. Cement Limited manufactures and sells cement and its related products in India and internationally. The company offers grey cement products; JKMaxx paints, including interior and exterior emulsions, distemper, enamel, and primers; wall putty; and white cement. It also provides tile adhesives and grouts; and wood finishes, as well as construction chemicals solutions. The company was founded in 1975 and is headquartered in Kanpur, India.",4097.0,77268251.0,34224389.0,0.54298,0.34888,-0.079,0.182
GRASIM.NS,GRASIM INDUSTRIES LTD,Grasim Industries Limited,Building Materials,Basic Materials,1774094123008.0,India,https://www.grasim.com,"Grasim Industries Limited, together with its subsidiaries, primarily produces cellulosic fibres, diversified chemicals, fashion yarns, and fabrics in india and internationally. The company operates through Cellulosic Fibres, Chemicals, Building Materials, Financial Services, and Others segments. It offers cellulosic staple fibre; and cellulosic fashion yarn; chlor-alkali comprising caustic soda; chlorine derivatives, and specialty chemicals, that include epoxy polymers and curing agents. The company also provides grey cement, white cement-based putty, and ready-mix concrete; and decorative paints comprising interior and exterior water- based paints, enamel paints, wood finishes, waterproofing solutions, and wallpapers under the Birla Opus brand name. In addition, it operates Birla Pivot, a business-to-business e-commerce platform for building and construction materials; and offers non-banking financial services, housing finance, asset management, and health and life insurance, protection, investments, advisory, and value-added services. Further, the company provides textile products, such as linen fabrics, wool tops and worsted yarn, and cotton fabrics under Linen Club, Cavallo, Soktas, and Giza House brands; manufactures and sells ceramic and composite insulators for transmission and distribution lines, sub-stations, power equipment, and railway electrification industries; and engages in generating clean energy using solar, wind, hybrid, and floating solar systems. The company was incorporated in 1947 and is based in Mumbai, India.",27327.0,678092705.0,361320811.0,0.47872,0.25907,0.153,0.274
BSE.NS,BSE LIMITED,BSE Limited,Financial Data & Stock Exchanges,Financial Services,1139638927360.0,India,https://www.bseindia.com,"BSE Limited, together with its subsidiaries, provides a platform for trading in equities, currencies, capital-raising, debt instruments, derivatives, mutual funds, and other securities in India and internationally. It offers securities, data dissemination, index, repository, and depository services. The company also provides clearing and settlement, IT support, training, exchange related, and investment services, as well as engages in the corporate social responsibility activities. In addition, it undertakes administration and supervision of SEBI registered investment advisers; and operates a platform for trading in equities of small-and-medium enterprises, as well as offers insurance broking services; and electronic platform for agricultural commodity. The company was formerly known as Bombay Stock Exchange Limited and changed its name to BSE Limited in July 2011. BSE Limited was founded in 1875 and is based in Mumbai, India.",771.0,406129077.0,390257834.0,0.0,0.21646,1.716,0.486
WAAREEENER.NS,WAAREE ENERGIES LIMITED,,Solar,Technology,910642315264.0,India,https://waaree.com,"Waaree Energies Limited manufactures and exports solar photovoltaic modules for residential, commercial, industrial, and institutional projects. It operates through three segments: Solar Photovoltaic Module Manufacturing, EPC and O&M Solutions, and the Independent Power Producer. The company offers HJT, TOPCon, mono PERC, polycrystalline, flexible, and special modules; off-grid and on-grid inverters; and solar products, such as solar streetlights, water heaters, and water pumps. It also provides engineering, procurement, and construction solutions; and operation and maintenance services; and operates as an independent power producer, which generates renewable energy. The company was founded in 1989 and is based in Mumbai, India.",1804.0,287640905.0,76937056.0,0.68383,0.05946,1.156,1.188
SDBL.NS,SOM DIST & BREW LTD,Som Distilleries & Breweries Limited,Beverages - Brewers,Consumer Defensive,15578285056.0,India,https://somindia.com,"Som Distilleries & Breweries Limited manufactures and sells beer and Indian made foreign liquor in India and internationally. The company offers beer under the Hunter, Woodpecker, Black Fort, Legend, Power 10000, and Power Cool brands; whisky under the Pentagon Gold, Milestone Blue, Super Power, Genius, Milestone 100, Bhimbetka, Legend Premium, and Mahavat brands; rum under the Pentagon XO and Black Fort brands; vodka under the Milestone and White Fox brands; and brandy under the Legend Rare and Milestone VSOP brands, as well as ready to drink products under the White Fox brand. It also provides hand sanitizer under the Genius brand. The company exports its products. It serves retail consumers, restaurants, hotels, and Canteen Store's Department. Som Distilleries & Breweries Limited was incorporated in 1993 and is headquartered in Bhopal, India.",494.0,207901312.0,80015417.0,0.57706,0.00097000005,-0.76,-0.16
FUSION.NS,FUSION FINANCE LIMITED,Fusion Finance Limited,Credit Services,Financial Services,25714513920.0,India,https://fusionfin.com,"Fusion Finance Limited, a non-banking financial company, provides micro finance lending services to women entrepreneurs in rural and semi-urban areas in India. The company offers income generation, top up, emergency, and cross sell loans; and unsecured, secured, and solar business loans. The company was formerly known as Fusion Micro Finance Limited and changed its name to Fusion Finance Limited in July 2024. Fusion Finance Limited was incorporated in 1994 and is headquartered in Gurugram, India.",15274.0,160418503.0,60487257.0,0.56451,0.1004,,
